Duration,Departure IATACodes,Departure Terminals,Number of Stops,layover durations,Arrival Terminals,Departure Times,Arrival Times,Airline,Blacklist
PT19H25M,"CPH, LIS, PDL","2, 1, ",2,"{'CPH': 'PT3H55M', 'LIS': 'PT2H30M', 'PDL': 'PT6H5M'}","1, , 1","2024-06-20T06:10:00, 2024-06-20T14:10:00, 2024-06-20T17:30:00","2024-06-20T09:05:00, 2024-06-20T15:40:00, 2024-06-20T19:35:00","S4, S4, S4","False, False, False"
PT55H55M,"CPH, LIS, PDL","2, 1, ",2,"{'CPH': 'PT3H55M', 'LIS': 'PT2H30M', 'PDL': 'PT6H5M'}","1, , 1","2024-06-20T17:40:00, 2024-06-21T19:25:00, 2024-06-22T17:30:00","2024-06-20T20:35:00, 2024-06-21T20:55:00, 2024-06-22T19:35:00","S4, S4, S4","False, False, False"
PT11H50M,"CPH, HEL","2, ",1,"{'CPH': 'PT1H30M', 'HEL': 'PT8H45M'}",", 8","2024-06-20T13:15:00, 2024-06-20T17:20:00","2024-06-20T15:45:00, 2024-06-20T19:05:00","AY, AY","False, False"
PT12H40M,"CPH, HEL","2, ",1,"{'CPH': 'PT1H30M', 'HEL': 'PT8H45M'}",", 8","2024-06-20T12:25:00, 2024-06-20T17:20:00","2024-06-20T14:55:00, 2024-06-20T19:05:00","AY, AY","False, False"
PT16H20M,"CPH, HEL","2, ",1,"{'CPH': 'PT1H30M', 'HEL': 'PT8H45M'}",", 8","2024-06-20T08:45:00, 2024-06-20T17:20:00","2024-06-20T11:15:00, 2024-06-20T19:05:00","AY, AY","False, False"
PT17H35M,"CPH, HEL","2, ",1,"{'CPH': 'PT1H30M', 'HEL': 'PT8H45M'}",", 8","2024-06-20T07:30:00, 2024-06-20T17:20:00","2024-06-20T10:00:00, 2024-06-20T19:05:00","AY, AY","False, False"
PT18H20M,"CPH, HEL","2, ",1,"{'CPH': 'PT1H30M', 'HEL': 'PT8H45M'}",", 8","2024-06-20T06:45:00, 2024-06-20T17:20:00","2024-06-20T09:15:00, 2024-06-20T19:05:00","AY, AY","False, False"
PT29H50M,"CPH, HEL","2, ",1,"{'CPH': 'PT1H35M', 'HEL': 'PT8H45M'}",", 8","2024-06-20T19:15:00, 2024-06-21T17:20:00","2024-06-20T21:50:00, 2024-06-21T19:05:00","AY, AY","False, False"
PT32H5M,"CPH, HEL","2, ",1,"{'CPH': 'PT1H30M', 'HEL': 'PT8H45M'}",", 8","2024-06-20T17:00:00, 2024-06-21T17:20:00","2024-06-20T19:30:00, 2024-06-21T19:05:00","AY, AY","False, False"
PT11H20M,"CPH, LHR","2, 5",1,"{'CPH': 'PT2H', 'LHR': 'PT7H55M'}","5, 8","2024-06-20T13:55:00, 2024-06-20T16:20:00","2024-06-20T14:55:00, 2024-06-20T19:15:00","AY, AY","False, False"
PT13H10M,"CPH, LHR","2, 5",1,"{'CPH': 'PT2H', 'LHR': 'PT8H'}","5, 8","2024-06-20T13:55:00, 2024-06-20T18:05:00","2024-06-20T14:55:00, 2024-06-20T21:05:00","AY, AY","False, False"
PT20H20M,"CPH, LHR","2, 5",1,"{'CPH': 'PT2H', 'LHR': 'PT7H45M'}","5, 8","2024-06-20T20:45:00, 2024-06-21T08:20:00","2024-06-20T21:45:00, 2024-06-21T11:05:00","AY, AY","False, False"
PT21H45M,"CPH, LHR","2, 5",1,"{'CPH': 'PT2H', 'LHR': 'PT7H45M'}","5, 8","2024-06-20T20:45:00, 2024-06-21T09:45:00","2024-06-20T21:45:00, 2024-06-21T12:30:00","AY, AY","False, False"
PT24H10M,"CPH, LHR","2, 5",1,"{'CPH': 'PT2H', 'LHR': 'PT7H45M'}","5, 8","2024-06-20T16:55:00, 2024-06-21T08:20:00","2024-06-20T17:55:00, 2024-06-21T11:05:00","AY, AY","False, False"
PT24H30M,"CPH, LHR","2, 5",1,"{'CPH': 'PT2H', 'LHR': 'PT7H45M'}","5, 8","2024-06-20T16:35:00, 2024-06-21T08:20:00","2024-06-20T17:35:00, 2024-06-21T11:05:00","AY, AY","False, False"
PT25H35M,"CPH, LHR","2, 5",1,"{'CPH': 'PT2H', 'LHR': 'PT7H45M'}","5, 8","2024-06-20T16:55:00, 2024-06-21T09:45:00","2024-06-20T17:55:00, 2024-06-21T12:30:00","AY, AY","False, False"
PT11H20M,"CPH, LHR","2, 5",1,"{'CPH': 'PT2H', 'LHR': 'PT7H50M'}","5, 8","2024-06-20T16:35:00, 2024-06-20T19:05:00","2024-06-20T17:35:00, 2024-06-20T21:55:00","AY, AY","False, False"
PT14H,"CPH, LHR","2, 5",1,"{'CPH': 'PT2H', 'LHR': 'PT7H50M'}","5, 8","2024-06-20T13:55:00, 2024-06-20T19:05:00","2024-06-20T14:55:00, 2024-06-20T21:55:00","AY, AY","False, False"
PT12H25M,"CPH, LHR","2, 5",1,"{'CPH': 'PT2H5M', 'LHR': 'PT7H50M'}","5, 8","2024-06-20T11:05:00, 2024-06-20T14:40:00","2024-06-20T12:10:00, 2024-06-20T17:30:00","AY, AY","False, False"
PT14H10M,"CPH, LHR","2, 5",1,"{'CPH': 'PT2H5M', 'LHR': 'PT7H55M'}","5, 8","2024-06-20T11:05:00, 2024-06-20T16:20:00","2024-06-20T12:10:00, 2024-06-20T19:15:00","AY, AY","False, False"
PT16H,"CPH, LHR","2, 5",1,"{'CPH': 'PT2H5M', 'LHR': 'PT8H'}","5, 8","2024-06-20T11:05:00, 2024-06-20T18:05:00","2024-06-20T12:10:00, 2024-06-20T21:05:00","AY, AY","False, False"
PT16H50M,"CPH, LHR","2, 5",1,"{'CPH': 'PT2H5M', 'LHR': 'PT7H50M'}","5, 8","2024-06-20T11:05:00, 2024-06-20T19:05:00","2024-06-20T12:10:00, 2024-06-20T21:55:00","AY, AY","False, False"
PT17H50M,"CPH, KEF","3, ",1,"{'CPH': 'PT3H20M', 'KEF': 'PT6H10M'}",", 7","2024-06-20T07:20:00, 2024-06-20T17:00:00","2024-06-20T08:40:00, 2024-06-20T19:10:00","FI, FI","False, False"
PT11H50M,"CPH, HEL","2, ",1,"{'CPH': 'PT1H30M', 'HEL': 'PT8H45M'}",", 8","2024-06-20T13:15:00, 2024-06-20T17:20:00","2024-06-20T15:45:00, 2024-06-20T19:05:00","AY, IB","False, False"
PT32H20M,"CPH, KEF","3, ",1,"{'CPH': 'PT3H15M', 'KEF': 'PT6H10M'}",", 7","2024-06-20T16:50:00, 2024-06-21T17:00:00","2024-06-20T18:05:00, 2024-06-21T19:10:00","FI, FI","False, False"
PT11H10M,"CPH, KEF","3, ",1,"{'CPH': 'PT3H20M', 'KEF': 'PT6H10M'}",", 7","2024-06-20T14:00:00, 2024-06-20T17:00:00","2024-06-20T15:20:00, 2024-06-20T19:10:00","FI, FI","False, False"
PT11H20M,"CPH, KEF","3, ",1,"{'CPH': 'PT3H15M', 'KEF': 'PT6H20M'}",", 7","2024-06-20T16:50:00, 2024-06-20T19:50:00","2024-06-20T18:05:00, 2024-06-20T22:10:00","FI, FI","False, False"
PT14H10M,"CPH, KEF","3, ",1,"{'CPH': 'PT3H20M', 'KEF': 'PT6H20M'}",", 7","2024-06-20T14:00:00, 2024-06-20T19:50:00","2024-06-20T15:20:00, 2024-06-20T22:10:00","FI, FI","False, False"
PT20H50M,"CPH, KEF","3, ",1,"{'CPH': 'PT3H20M', 'KEF': 'PT6H20M'}",", 7","2024-06-20T07:20:00, 2024-06-20T19:50:00","2024-06-20T08:40:00, 2024-06-20T22:10:00","FI, FI","False, False"
PT13H50M,"CPH, BEG","2, 2",1,"{'CPH': 'PT2H10M', 'BEG': 'PT10H'}","2, 1","2024-06-20T09:35:00, 2024-06-20T13:25:00","2024-06-20T11:45:00, 2024-06-20T17:25:00","JU, JU","False, False"
PT23H40M,"CPH, LHR","2, 5",1,"{'CPH': 'PT2H', 'LHR': 'PT7H45M'}","5, 8","2024-06-20T20:45:00, 2024-06-21T11:40:00","2024-06-20T21:45:00, 2024-06-21T14:25:00","AY, AY","False, False"
PT30H55M,"CPH, WAW","2, ",1,"{'CPH': 'PT1H25M', 'WAW': 'PT9H30M'}",", 7","2024-06-20T19:25:00, 2024-06-21T16:50:00","2024-06-20T20:50:00, 2024-06-21T20:20:00","LO, LO","False, False"
PT31H55M,"CPH, LIS, PDL","2, 1, ",2,"{'CPH': 'PT3H55M', 'LIS': 'PT2H30M', 'PDL': 'PT6H5M'}","1, , 1","2024-06-20T17:40:00, 2024-06-21T06:00:00, 2024-06-21T17:30:00","2024-06-20T20:35:00, 2024-06-21T07:30:00, 2024-06-21T19:35:00","S4, S4, S4","False, False, False"
PT31H55M,"CPH, LIS, PDL","2, 1, ",2,"{'CPH': 'PT3H55M', 'LIS': 'PT2H30M', 'PDL': 'PT6H5M'}","1, , 1","2024-06-20T17:40:00, 2024-06-21T12:35:00, 2024-06-21T17:30:00","2024-06-20T20:35:00, 2024-06-21T14:05:00, 2024-06-21T19:35:00","S4, S4, S4","False, False, False"
PT31H55M,"CPH, LIS, PDL","2, 1, ",2,"{'CPH': 'PT3H55M', 'LIS': 'PT2H30M', 'PDL': 'PT6H5M'}","1, , 1","2024-06-20T17:40:00, 2024-06-21T14:10:00, 2024-06-21T17:30:00","2024-06-20T20:35:00, 2024-06-21T15:40:00, 2024-06-21T19:35:00","S4, S4, S4","False, False, False"
PT43H25M,"CPH, LIS, PDL","2, 1, ",2,"{'CPH': 'PT3H55M', 'LIS': 'PT2H30M', 'PDL': 'PT6H5M'}","1, , 1","2024-06-20T06:10:00, 2024-06-21T06:00:00, 2024-06-21T17:30:00","2024-06-20T09:05:00, 2024-06-21T07:30:00, 2024-06-21T19:35:00","S4, S4, S4","False, False, False"
PT43H25M,"CPH, LIS, PDL","2, 1, ",2,"{'CPH': 'PT3H55M', 'LIS': 'PT2H30M', 'PDL': 'PT6H5M'}","1, , 1","2024-06-20T06:10:00, 2024-06-20T19:25:00, 2024-06-21T17:30:00","2024-06-20T09:05:00, 2024-06-20T20:55:00, 2024-06-21T19:35:00","S4, S4, S4","False, False, False"
PT13H25M,"CPH, WAW","3, ",1,"{'CPH': 'PT1H20M', 'WAW': 'PT9H30M'}",", 7","2024-06-20T12:55:00, 2024-06-20T16:50:00","2024-06-20T14:15:00, 2024-06-20T20:20:00","LO, LO","False, False"
PT32H50M,"CPH, WAW","3, ",1,"{'CPH': 'PT1H20M', 'WAW': 'PT9H20M'}",", 7","2024-06-20T12:55:00, 2024-06-21T12:25:00","2024-06-20T14:15:00, 2024-06-21T15:45:00","LO, LO","False, False"
PT14H45M,"CPH, WAW","2, ",1,"{'CPH': 'PT1H25M', 'WAW': 'PT9H20M'}",", 7","2024-06-20T07:00:00, 2024-06-20T12:25:00","2024-06-20T08:25:00, 2024-06-20T15:45:00","LO, LO","False, False"
PT15H40M,"CPH, WAW","2, ",1,"{'CPH': 'PT1H25M', 'WAW': 'PT9H30M'}",", 7","2024-06-20T10:40:00, 2024-06-20T16:50:00","2024-06-20T12:05:00, 2024-06-20T20:20:00","LO, LO","False, False"
PT26H20M,"CPH, WAW","2, ",1,"{'CPH': 'PT1H25M', 'WAW': 'PT9H20M'}",", 7","2024-06-20T19:25:00, 2024-06-21T12:25:00","2024-06-20T20:50:00, 2024-06-21T15:45:00","LO, LO","False, False"
PT16H10M,"CPH, IST","2, ",1,"{'CPH': 'PT3H15M', 'IST': 'PT10H40M'}",", 1","2024-06-20T00:35:00, 2024-06-20T07:05:00","2024-06-20T04:50:00, 2024-06-20T10:45:00","TK, TK","False, False"
PT18H10M,"CPH, IST","2, ",1,"{'CPH': 'PT3H25M', 'IST': 'PT10H45M'}",", 1","2024-06-20T10:20:00, 2024-06-20T18:45:00","2024-06-20T14:45:00, 2024-06-20T22:30:00","TK, TK","False, False"
PT22H55M,"CPH, IST","2, ",1,"{'CPH': 'PT3H15M', 'IST': 'PT10H45M'}",", 1","2024-06-20T00:35:00, 2024-06-20T13:45:00","2024-06-20T04:50:00, 2024-06-20T17:30:00","TK, TK","False, False"
PT27H55M,"CPH, IST","2, ",1,"{'CPH': 'PT3H15M', 'IST': 'PT10H45M'}",", 1","2024-06-20T00:35:00, 2024-06-20T18:45:00","2024-06-20T04:50:00, 2024-06-20T22:30:00","TK, TK","False, False"
PT19H20M,"CPH, WAW","2, ",1,"{'CPH': 'PT1H25M', 'WAW': 'PT9H30M'}",", 7","2024-06-20T07:00:00, 2024-06-20T16:50:00","2024-06-20T08:25:00, 2024-06-20T20:20:00","LO, LO","False, False"
PT30H55M,"CPH, BCN","2, 1",1,"{'CPH': 'PT3H', 'BCN': 'PT8H55M'}","1, 8","2024-06-20T20:45:00, 2024-06-21T18:45:00","2024-06-20T23:45:00, 2024-06-21T21:40:00","IB, IB","False, False"
PT24H50M,"CPH, MAD","2, 4S",1,"{'CPH': 'PT3H10M', 'MAD': 'PT8H15M'}","4, 8","2024-06-20T19:50:00, 2024-06-21T12:25:00","2024-06-20T23:00:00, 2024-06-21T14:40:00","IB, IB","False, False"
PT29H5M,"CPH, MAD","2, 4S",1,"{'CPH': 'PT3H10M', 'MAD': 'PT8H35M'}","4, 8","2024-06-20T19:50:00, 2024-06-21T16:20:00","2024-06-20T23:00:00, 2024-06-21T18:55:00","IB, IB","False, False"
PT17H45M,"CPH, AMS, MAD","2, , 1",2,"{'CPH': 'PT1H25M', 'AMS': 'PT2H40M', 'MAD': 'PT8H15M'}",", 2, 4","2024-06-20T06:00:00, 2024-06-20T11:00:00, 2024-06-20T15:30:00","2024-06-20T07:25:00, 2024-06-20T13:40:00, 2024-06-20T17:45:00","UX, UX, UX","False, False, False"
PT17H45M,"CPH, AMS, MAD","2, , 1",2,"{'CPH': 'PT1H25M', 'AMS': 'PT2H35M', 'MAD': 'PT8H15M'}",", 2, 4","2024-06-20T06:00:00, 2024-06-20T09:30:00, 2024-06-20T15:30:00","2024-06-20T07:25:00, 2024-06-20T12:05:00, 2024-06-20T17:45:00","UX, UX, UX","False, False, False"
PT41H45M,"CPH, AMS, MAD","2, , 1",2,"{'CPH': 'PT1H25M', 'AMS': 'PT2H35M', 'MAD': 'PT8H15M'}",", 2, 4","2024-06-20T06:00:00, 2024-06-21T07:00:00, 2024-06-21T15:30:00","2024-06-20T07:25:00, 2024-06-21T09:35:00, 2024-06-21T17:45:00","UX, UX, UX","False, False, False"
PT17H50M,"CPH, BCN","2, 1",1,"{'CPH': 'PT3H', 'BCN': 'PT8H55M'}","1, 8","2024-06-20T09:50:00, 2024-06-20T18:45:00","2024-06-20T12:50:00, 2024-06-20T21:40:00","IB, IB","False, False"
PT41H45M,"CPH, AMS, MAD","2, , 1",2,"{'CPH': 'PT1H25M', 'AMS': 'PT2H40M', 'MAD': 'PT8H15M'}",", 2, 4","2024-06-20T06:00:00, 2024-06-20T19:00:00, 2024-06-21T15:30:00","2024-06-20T07:25:00, 2024-06-20T21:40:00, 2024-06-21T17:45:00","UX, UX, UX","False, False, False"
PT18H35M,"CPH, CDG, FCO","2, 2B, 1",2,"{'CPH': 'PT2H5M', 'CDG': 'PT2H5M', 'FCO': 'PT9H45M'}","2F, 1, 1","2024-06-20T06:20:00, 2024-06-20T11:40:00, 2024-06-20T15:10:00","2024-06-20T08:25:00, 2024-06-20T13:45:00, 2024-06-20T18:55:00","AZ, AZ, AZ","False, False, False"
PT14H59M,"CPH, YUL","2, ",1,"{'CPH': 'PT7H35M', 'YUL': 'PT1H49M'}",", 7","2024-06-20T12:20:00, 2024-06-20T19:30:00","2024-06-20T13:55:00, 2024-06-20T21:19:00","AC, AC","False, False"
PT14H59M,"CPH, YUL","2, ",1,"{'CPH': 'PT7H35M', 'YUL': 'PT1H49M'}",", 7","2024-06-20T12:20:00, 2024-06-20T19:30:00","2024-06-20T13:55:00, 2024-06-20T21:19:00","UA, UA","False, False"
PT12H50M,"CPH, ZRH","2, ",1,"{'CPH': 'PT1H50M', 'ZRH': 'PT9H10M'}",", 1","2024-06-20T09:40:00, 2024-06-20T13:20:00","2024-06-20T11:30:00, 2024-06-20T16:30:00","UA, UA","False, False"
PT11H55M,"CPH, MUC","2, 2",1,"{'CPH': 'PT1H35M', 'MUC': 'PT8H55M'}","2, 1","2024-06-20T08:55:00, 2024-06-20T11:55:00","2024-06-20T10:30:00, 2024-06-20T14:50:00","UA, UA","False, False"
PT14H45M,"CPH, MUC","2, 2",1,"{'CPH': 'PT1H35M', 'MUC': 'PT8H55M'}","2, 1","2024-06-20T06:05:00, 2024-06-20T11:55:00","2024-06-20T07:40:00, 2024-06-20T14:50:00","UA, UA","False, False"
PT12H10M,"CPH, BRU","2, ",1,"{'CPH': 'PT1H35M', 'BRU': 'PT8H25M'}",", 1","2024-06-20T06:50:00, 2024-06-20T10:35:00","2024-06-20T08:25:00, 2024-06-20T13:00:00","UA, UA","False, False"
PT15H58M,"CPH, YYZ","2, 1",1,"{'CPH': 'PT8H15M', 'YYZ': 'PT1H53M'}","1, 7","2024-06-20T12:25:00, 2024-06-20T20:30:00","2024-06-20T14:40:00, 2024-06-20T22:23:00","AC, AC","False, False"
PT15H58M,"CPH, YYZ","2, 1",1,"{'CPH': 'PT8H15M', 'YYZ': 'PT1H53M'}","1, 7","2024-06-20T12:25:00, 2024-06-20T20:30:00","2024-06-20T14:40:00, 2024-06-20T22:23:00","UA, UA","False, False"
PT11H15M,"CPH, FRA","2, 1",1,"{'CPH': 'PT1H30M', 'FRA': 'PT8H55M'}","1, 1","2024-06-20T14:50:00, 2024-06-20T17:10:00","2024-06-20T16:20:00, 2024-06-20T20:05:00","UA, UA","False, False"
PT14H,"CPH, FRA","2, 1",1,"{'CPH': 'PT1H30M', 'FRA': 'PT8H55M'}","1, 1","2024-06-20T12:05:00, 2024-06-20T17:10:00","2024-06-20T13:35:00, 2024-06-20T20:05:00","UA, UA","False, False"
PT16H25M,"CPH, FRA","2, 1",1,"{'CPH': 'PT1H30M', 'FRA': 'PT8H55M'}","1, 1","2024-06-20T09:40:00, 2024-06-20T17:10:00","2024-06-20T11:10:00, 2024-06-20T20:05:00","UA, UA","False, False"
PT12H50M,"CPH, ZRH","2, ",1,"{'CPH': 'PT1H50M', 'ZRH': 'PT9H10M'}",", 1","2024-06-20T09:40:00, 2024-06-20T13:20:00","2024-06-20T11:30:00, 2024-06-20T16:30:00","LX, LX","False, False"
PT10H55M,"CPH, MUC","2, 2",1,"{'CPH': 'PT1H35M', 'MUC': 'PT8H'}","2, 1","2024-06-20T17:05:00, 2024-06-20T20:00:00","2024-06-20T18:40:00, 2024-06-20T22:00:00","LH, LH","False, False"
PT12H,"CPH, MUC","2, 2",1,"{'CPH': 'PT1H35M', 'MUC': 'PT8H55M'}","2, 1","2024-06-20T08:50:00, 2024-06-20T11:55:00","2024-06-20T10:25:00, 2024-06-20T14:50:00","LH, LH","False, False"
PT14H40M,"CPH, MUC","2, 2",1,"{'CPH': 'PT1H35M', 'MUC': 'PT8H55M'}","2, 1","2024-06-20T06:10:00, 2024-06-20T11:55:00","2024-06-20T07:45:00, 2024-06-20T14:50:00","LH, LH","False, False"
PT12H10M,"CPH, BRU","2, ",1,"{'CPH': 'PT1H35M', 'BRU': 'PT8H25M'}",", 1","2024-06-20T06:50:00, 2024-06-20T10:35:00","2024-06-20T08:25:00, 2024-06-20T13:00:00","SN, SN","False, False"
PT11H10M,"CPH, FRA","2, 1",1,"{'CPH': 'PT1H30M', 'FRA': 'PT8H'}","1, ","2024-06-20T14:50:00, 2024-06-20T18:00:00","2024-06-20T16:20:00, 2024-06-20T20:00:00","LH, LH","False, False"
PT11H15M,"CPH, FRA","2, 1",1,"{'CPH': 'PT1H30M', 'FRA': 'PT8H55M'}","1, 1","2024-06-20T14:50:00, 2024-06-20T17:10:00","2024-06-20T16:20:00, 2024-06-20T20:05:00","LH, LH","False, False"
PT13H40M,"CPH, FRA","2, 1",1,"{'CPH': 'PT1H30M', 'FRA': 'PT7H35M'}","1, 1","2024-06-20T14:50:00, 2024-06-20T20:55:00","2024-06-20T16:20:00, 2024-06-20T22:30:00","LH, LH","False, False"
PT14H,"CPH, FRA","2, 1",1,"{'CPH': 'PT1H30M', 'FRA': 'PT8H'}","1, ","2024-06-20T12:00:00, 2024-06-20T18:00:00","2024-06-20T13:30:00, 2024-06-20T20:00:00","LH, LH","False, False"
PT14H,"CPH, FRA","2, 1",1,"{'CPH': 'PT1H30M', 'FRA': 'PT10H'}","1, 1","2024-06-20T12:00:00, 2024-06-20T16:00:00","2024-06-20T13:30:00, 2024-06-20T20:00:00","LH, LH","False, False"
PT14H5M,"CPH, FRA","2, 1",1,"{'CPH': 'PT1H30M', 'FRA': 'PT8H55M'}","1, 1","2024-06-20T12:00:00, 2024-06-20T17:10:00","2024-06-20T13:30:00, 2024-06-20T20:05:00","LH, LH","False, False"
PT14H20M,"CPH, FRA","2, 1",1,"{'CPH': 'PT1H30M', 'FRA': 'PT8H50M'}","1, 1","2024-06-20T14:50:00, 2024-06-20T20:20:00","2024-06-20T16:20:00, 2024-06-20T23:10:00","LH, LH","False, False"
