id,lastTicketingDate,lastTicketingDateTime,numberOfBookableSeats,validatingAirlineCodes,Duration,Number of Stops,Airline,Base Price,Grand Total Price,Currency.1,Total Price.1,Base Price.1,Branded Fares,Branded Fare Labels,Included Checked Bags Quantities,BAGGAGE_description,BAGGAGE_isChargeable,BRANDED_FARES_description,BRANDED_FARES_isChargeable,BRANDED_FARES_amenityProvider,PRE_RESERVED_SEAT_description,PRE_RESERVED_SEAT_isChargeable,PRE_RESERVED_SEAT_amenityProvider,TRAVEL_SERVICES_description,TRAVEL_SERVICES_isChargeable,TRAVEL_SERVICES_amenityProvider,Origin Airport,Flight duration 1,Airport layover 1,Flight duration 2,Airport layover 2,Flight duration 3,Firt flight departure,Second flight departure,Third flight departure,Firt flight arrival,Second flight arrival,Third flight arrival,Origin airport,1st layover,2nd layover,Branded Fares Lables,Meal Option
573,2024-05-21,2024-05-21,9,IB,PT11H50M,1,AY,266.0,491.9,EUR,491.9,266.0,BASIC,BASIC,0,FIRST CHECKED BAG,True,,,,,,,,,,CPH, PT1H30M, HEL, PT8H45M,,,2024-06-22T13:15:00, 2024-06-22T17:20:00,,2024-06-22T15:45:00, 2024-06-22T19:05:00,,CPH, HEL,,BASIC,MEAL
574,2024-05-21,2024-05-21,9,IB,PT12H40M,1,AY,266.0,491.9,EUR,491.9,266.0,BASIC,BASIC,0,FIRST CHECKED BAG,True,,,,,,,,,,CPH, PT1H30M, HEL, PT8H45M,,,2024-06-22T12:25:00, 2024-06-22T17:20:00,,2024-06-22T14:55:00, 2024-06-22T19:05:00,,CPH, HEL,,BASIC,MEAL
575,2024-05-19,2024-05-19,9,FI,PT17H50M,1,FI,295.0,498.83,EUR,498.83,295.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG UP TO 23KG,True,PREMIUM SEAT,True,BrandedFare,,,,,,,CPH, PT3H20M, KEF, PT6H10M,,,2024-06-22T07:20:00, 2024-06-22T17:00:00,,2024-06-22T08:40:00, 2024-06-22T19:10:00,,CPH, KEF,,LIGHT,ALCOHOLIC DRINK
576,2024-06-22,2024-06-22,5,JU,PT13H50M,1,JU,453.0,543.74,EUR,543.74,453.0,None,None,2,,,,,,,,,,,,CPH, PT2H10M, BEG, PT10H,,,2024-06-22T09:35:00, 2024-06-22T13:25:00,,2024-06-22T11:45:00, 2024-06-22T17:25:00,,CPH, BEG,,None,
577,2024-05-19,2024-05-19,9,FI,PT11H10M,1,FI,347.0,550.83,EUR,550.83,347.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG UP TO 23KG,True,PREMIUM SEAT,True,BrandedFare,,,,,,,CPH, PT3H20M, KEF, PT6H10M,,,2024-06-22T14:00:00, 2024-06-22T17:00:00,,2024-06-22T15:20:00, 2024-06-22T19:10:00,,CPH, KEF,,LIGHT,ALCOHOLIC DRINK
578,2024-05-19,2024-05-19,9,FI,PT11H20M,1,FI,347.0,550.83,EUR,550.83,347.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG UP TO 23KG,True,PREMIUM SEAT,True,BrandedFare,,,,,,,CPH, PT3H15M, KEF, PT6H20M,,,2024-06-22T16:50:00, 2024-06-22T19:50:00,,2024-06-22T18:05:00, 2024-06-22T22:10:00,,CPH, KEF,,LIGHT,ALCOHOLIC DRINK
579,2024-05-19,2024-05-19,9,FI,PT14H10M,1,FI,347.0,550.83,EUR,550.83,347.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG UP TO 23KG,True,PREMIUM SEAT,True,BrandedFare,,,,,,,CPH, PT3H20M, KEF, PT6H20M,,,2024-06-22T14:00:00, 2024-06-22T19:50:00,,2024-06-22T15:20:00, 2024-06-22T22:10:00,,CPH, KEF,,LIGHT,ALCOHOLIC DRINK
580,2024-05-19,2024-05-19,9,FI,PT20H50M,1,FI,347.0,550.83,EUR,550.83,347.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG UP TO 23KG,True,PREMIUM SEAT,True,BrandedFare,,,,,,,CPH, PT3H20M, KEF, PT6H20M,,,2024-06-22T07:20:00, 2024-06-22T19:50:00,,2024-06-22T08:40:00, 2024-06-22T22:10:00,,CPH, KEF,,LIGHT,ALCOHOLIC DRINK
581,2024-05-21,2024-05-21,9,IB,PT13H30M,1,IB,356.0,575.75,EUR,575.75,356.0,BASIC,BASIC,0,FIRST CHECKED BAG,True,,,,,,,,,,CPH, PT3H25M, MAD, PT8H35M,,,2024-06-22T11:25:00, 2024-06-22T16:20:00,,2024-06-22T14:50:00, 2024-06-22T18:55:00,,CPH, MAD,,BASIC,MEAL
582,2024-05-21,2024-05-21,2,LO,PT26H20M,1,LO,429.0,629.56,EUR,629.56,429.0,ECONOBAG,ECONOMY NO BAG,0,1 ST CHECKED BAG UP TO 23KG,True,,,,PRE RESERVED SEAT ASSIGNMENT,True,BrandedFare,,,,CPH, PT1H25M, WAW, PT9H20M,,,2024-06-22T19:25:00, 2024-06-23T12:25:00,,2024-06-22T20:50:00, 2024-06-23T15:45:00,,CPH, WAW,,ECONOBAG,HOT DINNER
583,2024-05-21,2024-05-21,9,AY,PT13H20M,1,AY,430.0,644.92,EUR,644.92,430.0,ELIGHT,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,,,,,,,,,,CPH, PT2H5M, LGW, PT8H,,,2024-06-22T10:45:00, 2024-06-22T15:05:00,,2024-06-22T11:50:00, 2024-06-22T18:05:00,,CPH, LGW,,ELIGHT,MEAL AND BEVERAGE
584,2024-05-21,2024-05-21,7,AY,PT11H25M,1,AY,430.0,656.16,EUR,656.16,430.0,ELIGHT,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,,,,,,,,,,CPH, PT2H5M, LHR, PT7H50M,,,2024-06-22T10:45:00, 2024-06-22T13:20:00,,2024-06-22T11:50:00, 2024-06-22T16:10:00,,CPH, LHR,,ELIGHT,MEAL AND BEVERAGE
585,2024-05-21,2024-05-21,8,AY,PT12H45M,1,AY,430.0,656.16,EUR,656.16,430.0,ELIGHT,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,,,,,,,,,,CPH, PT2H5M, LHR, PT7H50M,,,2024-06-22T10:45:00, 2024-06-22T14:40:00,,2024-06-22T11:50:00, 2024-06-22T17:30:00,,CPH, LHR,,ELIGHT,MEAL AND BEVERAGE
586,2024-05-21,2024-05-21,9,AY,PT14H30M,1,AY,430.0,656.16,EUR,656.16,430.0,ELIGHT,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,,,,,,,,,,CPH, PT2H5M, LHR, PT7H55M,,,2024-06-22T10:45:00, 2024-06-22T16:20:00,,2024-06-22T11:50:00, 2024-06-22T19:15:00,,CPH, LHR,,ELIGHT,MEAL AND BEVERAGE
587,2024-05-21,2024-05-21,9,AY,PT16H20M,1,AY,430.0,656.16,EUR,656.16,430.0,ELIGHT,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,,,,,,,,,,CPH, PT2H5M, LHR, PT8H,,,2024-06-22T10:45:00, 2024-06-22T18:05:00,,2024-06-22T11:50:00, 2024-06-22T21:05:00,,CPH, LHR,,ELIGHT,MEAL AND BEVERAGE
588,2024-05-21,2024-05-21,1,AY,PT17H10M,1,AY,430.0,656.16,EUR,656.16,430.0,ELIGHT,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,,,,,,,,,,CPH, PT2H5M, LHR, PT7H50M,,,2024-06-22T10:45:00, 2024-06-22T19:05:00,,2024-06-22T11:50:00, 2024-06-22T21:55:00,,CPH, LHR,,ELIGHT,MEAL AND BEVERAGE
589,2024-05-21,2024-05-21,7,IB,PT22H35M,1,IB,445.0,664.75,EUR,664.75,445.0,BASIC,BASIC,0,FIRST CHECKED BAG,True,,,,,,,,,,CPH, PT3H10M, MAD, PT8H,,,2024-06-22T19:50:00, 2024-06-23T10:25:00,,2024-06-22T23:00:00, 2024-06-23T12:25:00,,CPH, MAD,,BASIC,MEAL
590,2024-05-21,2024-05-21,3,UX,PT17H45M,2,UX,491.0,714.0,EUR,714.0,491.0,STANDARD,STANDARD,1,FIRST CHECKED BAGGAGE,False,CHANGEABLE TICKET,True,BrandedFare,PRE RESERVED SEAT ASSIGNMENT,True,BrandedFare,PRIORITY BOARDING,True,BrandedFare,CPH, PT1H25M, AMS, PT2H40M, MAD, PT8H15M,2024-06-22T06:00:00, 2024-06-22T11:00:00, 2024-06-22T15:30:00,2024-06-22T07:25:00, 2024-06-22T13:40:00, 2024-06-22T17:45:00,CPH, AMS, MAD,STANDARD,
591,2024-05-21,2024-05-21,3,UX,PT17H45M,2,UX,491.0,714.0,EUR,714.0,491.0,STANDARD,STANDARD,1,FIRST CHECKED BAGGAGE,False,CHANGEABLE TICKET,True,BrandedFare,PRE RESERVED SEAT ASSIGNMENT,True,BrandedFare,PRIORITY BOARDING,True,BrandedFare,CPH, PT1H25M, AMS, PT2H35M, MAD, PT8H15M,2024-06-22T06:00:00, 2024-06-22T09:30:00, 2024-06-22T15:30:00,2024-06-22T07:25:00, 2024-06-22T12:05:00, 2024-06-22T17:45:00,CPH, AMS, MAD,STANDARD,
592,2024-05-21,2024-05-21,9,TK,PT18H10M,1,TK,489.0,761.46,EUR,761.46,489.0,RS,RESTRICTED,2,1 PIECE X 8 KG CABIN BAGGAGE,False,STANDART SEAT SELECTION,True,BrandedFare,,,,,,,CPH, PT3H25M, IST, PT10H45M,,,2024-06-22T10:20:00, 2024-06-22T18:45:00,,2024-06-22T14:45:00, 2024-06-22T22:30:00,,CPH, IST,,RS,MEAL SERVICE
593,2024-06-22,2024-06-22,9,AZ,PT18H35M,2,AZ,858.0,1061.5,EUR,1061.5,858.0,ECOFLEX,ECONOMY FLEX,1,,,REFUNDABLE TICKET,True,BrandedFare,ADVANCE SEAT RESERVATION,True,BrandedFare,,,,CPH, PT2H5M, CDG, PT2H5M, FCO, PT9H45M,2024-06-22T06:20:00, 2024-06-22T11:40:00, 2024-06-22T15:10:00,2024-06-22T08:25:00, 2024-06-22T13:45:00, 2024-06-22T18:55:00,CPH, CDG, FCO,ECOFLEX,MEAL AND WINE
594,2024-05-25,2024-05-25,9,AC,PT14H59M,1,AC,904.0,1108.46,EUR,1108.46,904.0,BASIC,BASIC,0,CHECKED BAG FIRST,True,BASIC SEAT,True,BrandedFare,,,,,,,CPH, PT7H35M, YUL, PT1H49M,,,2024-06-22T12:20:00, 2024-06-22T19:30:00,,2024-06-22T13:55:00, 2024-06-22T21:19:00,,CPH, YUL,,BASIC,COMPLIMENTARY MEAL
595,2024-05-25,2024-05-25,9,UA,PT14H59M,1,UA,904.0,1108.46,EUR,1108.46,904.0,BE,BASIC ECONOMY,0,CHECKED BAG FIRST,True,MILEAGE ACCRUAL,False,BrandedFare,PRE RESERVED SEAT ASSIGNMENT,True,BrandedFare,PRIORITY BOARDING,True,BrandedFare,CPH, PT7H35M, YUL, PT1H49M,,,2024-06-22T12:20:00, 2024-06-22T19:30:00,,2024-06-22T13:55:00, 2024-06-22T21:19:00,,CPH, YUL,,BE,
596,2024-05-25,2024-05-25,9,UA,PT12H50M,1,UA,904.0,1111.35,EUR,1111.35,904.0,BE,BASIC ECONOMY,0,CHECKED BAG FIRST,True,MILEAGE ACCRUAL,False,BrandedFare,PRE RESERVED SEAT ASSIGNMENT,True,BrandedFare,PRIORITY BOARDING,True,BrandedFare,CPH, PT1H50M, ZRH, PT9H10M,,,2024-06-22T09:40:00, 2024-06-22T13:20:00,,2024-06-22T11:30:00, 2024-06-22T16:30:00,,CPH, ZRH,,BE,
597,2024-05-25,2024-05-25,9,UA,PT12H10M,1,UA,904.0,1112.23,EUR,1112.23,904.0,BE,BASIC ECONOMY,0,CHECKED BAG FIRST,True,MILEAGE ACCRUAL,False,BrandedFare,PRE RESERVED SEAT ASSIGNMENT,True,BrandedFare,PRIORITY BOARDING,True,BrandedFare,CPH, PT1H35M, BRU, PT8H25M,,,2024-06-22T06:50:00, 2024-06-22T10:35:00,,2024-06-22T08:25:00, 2024-06-22T13:00:00,,CPH, BRU,,BE,
598,2024-05-25,2024-05-25,9,AC,PT15H58M,1,AC,904.0,1113.83,EUR,1113.83,904.0,BASIC,BASIC,0,CHECKED BAG FIRST,True,BASIC SEAT,True,BrandedFare,,,,,,,CPH, PT8H15M, YYZ, PT1H53M,,,2024-06-22T12:25:00, 2024-06-22T20:30:00,,2024-06-22T14:40:00, 2024-06-22T22:23:00,,CPH, YYZ,,BASIC,COMPLIMENTARY MEAL
599,2024-05-25,2024-05-25,7,UA,PT15H58M,1,UA,904.0,1113.83,EUR,1113.83,904.0,BE,BASIC ECONOMY,0,CHECKED BAG FIRST,True,MILEAGE ACCRUAL,False,BrandedFare,PRE RESERVED SEAT ASSIGNMENT,True,BrandedFare,PRIORITY BOARDING,True,BrandedFare,CPH, PT8H15M, YYZ, PT1H53M,,,2024-06-22T12:25:00, 2024-06-22T20:30:00,,2024-06-22T14:40:00, 2024-06-22T22:23:00,,CPH, YYZ,,BE,
600,2024-05-25,2024-05-25,9,UA,PT11H15M,1,UA,904.0,1114.61,EUR,1114.61,904.0,BE,BASIC ECONOMY,0,CHECKED BAG FIRST,True,MILEAGE ACCRUAL,False,BrandedFare,PRE RESERVED SEAT ASSIGNMENT,True,BrandedFare,PRIORITY BOARDING,True,BrandedFare,CPH, PT1H30M, FRA, PT8H55M,,,2024-06-22T14:50:00, 2024-06-22T17:10:00,,2024-06-22T16:20:00, 2024-06-22T20:05:00,,CPH, FRA,,BE,
601,2024-05-25,2024-05-25,9,UA,PT13H5M,1,UA,904.0,1114.61,EUR,1114.61,904.0,BE,BASIC ECONOMY,0,CHECKED BAG FIRST,True,MILEAGE ACCRUAL,False,BrandedFare,PRE RESERVED SEAT ASSIGNMENT,True,BrandedFare,PRIORITY BOARDING,True,BrandedFare,CPH, PT1H30M, FRA, PT8H30M,,,2024-06-22T06:20:00, 2024-06-22T10:55:00,,2024-06-22T07:50:00, 2024-06-22T13:25:00,,CPH, FRA,,BE,
602,2024-05-25,2024-05-25,9,UA,PT14H,1,UA,904.0,1114.61,EUR,1114.61,904.0,BE,BASIC ECONOMY,0,CHECKED BAG FIRST,True,MILEAGE ACCRUAL,False,BrandedFare,PRE RESERVED SEAT ASSIGNMENT,True,BrandedFare,PRIORITY BOARDING,True,BrandedFare,CPH, PT1H30M, FRA, PT8H55M,,,2024-06-22T12:05:00, 2024-06-22T17:10:00,,2024-06-22T13:35:00, 2024-06-22T20:05:00,,CPH, FRA,,BE,
603,2024-05-25,2024-05-25,9,UA,PT19H45M,1,UA,904.0,1114.61,EUR,1114.61,904.0,BE,BASIC ECONOMY,0,CHECKED BAG FIRST,True,MILEAGE ACCRUAL,False,BrandedFare,PRE RESERVED SEAT ASSIGNMENT,True,BrandedFare,PRIORITY BOARDING,True,BrandedFare,CPH, PT1H30M, FRA, PT8H55M,,,2024-06-22T06:20:00, 2024-06-22T17:10:00,,2024-06-22T07:50:00, 2024-06-22T20:05:00,,CPH, FRA,,BE,
604,2024-05-25,2024-05-25,9,OS,PT16H10M,1,OS,904.0,1128.81,EUR,1128.81,904.0,ECOLIGHT,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,STANDARD SEAT RESERVATION,True,BrandedFare,,,,,,,CPH, PT1H40M, VIE, PT8H,,,2024-06-22T09:50:00, 2024-06-22T18:00:00,,2024-06-22T11:30:00, 2024-06-22T20:00:00,,CPH, VIE,,ECOLIGHT,CATERING ON EUROPE FLTS
605,2024-05-25,2024-05-25,9,OS,PT16H15M,1,OS,904.0,1128.81,EUR,1128.81,904.0,ECOLIGHT,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,STANDARD SEAT RESERVATION,True,BrandedFare,,,,,,,CPH, PT1H40M, VIE, PT9H10M,,,2024-06-22T09:50:00, 2024-06-22T16:55:00,,2024-06-22T11:30:00, 2024-06-22T20:05:00,,CPH, VIE,,ECOLIGHT,CATERING ON EUROPE FLTS
606,2024-05-25,2024-05-25,9,OS,PT19H,1,OS,904.0,1128.81,EUR,1128.81,904.0,ECOLIGHT,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,STANDARD SEAT RESERVATION,True,BrandedFare,,,,,,,CPH, PT1H40M, VIE, PT8H,,,2024-06-22T07:00:00, 2024-06-22T18:00:00,,2024-06-22T08:40:00, 2024-06-22T20:00:00,,CPH, VIE,,ECOLIGHT,CATERING ON EUROPE FLTS
607,2024-05-25,2024-05-25,9,OS,PT19H5M,1,OS,904.0,1128.81,EUR,1128.81,904.0,ECOLIGHT,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,STANDARD SEAT RESERVATION,True,BrandedFare,,,,,,,CPH, PT1H40M, VIE, PT9H10M,,,2024-06-22T07:00:00, 2024-06-22T16:55:00,,2024-06-22T08:40:00, 2024-06-22T20:05:00,,CPH, VIE,,ECOLIGHT,CATERING ON EUROPE FLTS
608,2024-05-25,2024-05-25,9,LX,PT12H50M,1,LX,904.0,1128.85,EUR,1128.85,904.0,ECOLIGHT,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,STANDARD SEAT RESERVATION,True,BrandedFare,EXTRA LEGROOM SEAT RESERVATION,True,BrandedFare,,,,CPH, PT1H50M, ZRH, PT9H10M,,,2024-06-22T09:40:00, 2024-06-22T13:20:00,,2024-06-22T11:30:00, 2024-06-22T16:30:00,,CPH, ZRH,,ECOLIGHT,CATERING ON EUROPE AND CAI FLT
609,2024-05-25,2024-05-25,9,LH,PT12H,1,LH,904.0,1129.21,EUR,1129.21,904.0,ECOLIGHT,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,STANDARD SEAT RESERVATION,True,BrandedFare,,,,,,,CPH, PT1H35M, MUC, PT8H55M,,,2024-06-22T08:50:00, 2024-06-22T11:55:00,,2024-06-22T10:25:00, 2024-06-22T14:50:00,,CPH, MUC,,ECOLIGHT,CATERING ON EUROPE FLTS
610,2024-05-25,2024-05-25,9,LH,PT14H40M,1,LH,904.0,1129.21,EUR,1129.21,904.0,ECOLIGHT,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,STANDARD SEAT RESERVATION,True,BrandedFare,,,,,,,CPH, PT1H35M, MUC, PT8H55M,,,2024-06-22T06:10:00, 2024-06-22T11:55:00,,2024-06-22T07:45:00, 2024-06-22T14:50:00,,CPH, MUC,,ECOLIGHT,CATERING ON EUROPE FLTS
611,2024-05-25,2024-05-25,4,LH,PT15H10M,1,LH,904.0,1129.21,EUR,1129.21,904.0,ECOLIGHT,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,STANDARD SEAT RESERVATION,True,BrandedFare,,,,,,,CPH, PT1H35M, MUC, PT8H,,,2024-06-22T12:50:00, 2024-06-22T20:00:00,,2024-06-22T14:25:00, 2024-06-22T22:00:00,,CPH, MUC,,ECOLIGHT,CATERING ON EUROPE FLTS
612,2024-05-25,2024-05-25,9,SN,PT12H10M,1,SN,904.0,1129.73,EUR,1129.73,904.0,ECOLIGHT,ECONOMY LIGHT,0,CHECKED BAG FIRST,True,STANDARD SEAT RESERVATION,True,BrandedFare,,,,,,,CPH, PT1H35M, BRU, PT8H25M,,,2024-06-22T06:50:00, 2024-06-22T10:35:00,,2024-06-22T08:25:00, 2024-06-22T13:00:00,,CPH, BRU,,ECOLIGHT,CATERING ON EUROPE FLTS
613,2024-05-25,2024-05-25,9,LH,PT12H50M,1,LH,904.0,1132.11,EUR,1132.11,904.0,ECOLIGHT,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,STANDARD SEAT RESERVATION,True,BrandedFare,,,,,,,CPH, PT1H30M, FRA, PT8H30M,,,2024-06-22T06:35:00, 2024-06-22T10:55:00,,2024-06-22T08:05:00, 2024-06-22T13:25:00,,CPH, FRA,,ECOLIGHT,CATERING ON EUROPE FLTS
614,2024-05-25,2024-05-25,9,LH,PT14H,1,LH,904.0,1132.11,EUR,1132.11,904.0,ECOLIGHT,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,STANDARD SEAT RESERVATION,True,BrandedFare,,,,,,,CPH, PT1H30M, FRA, PT8H,,,2024-06-22T12:00:00, 2024-06-22T18:00:00,,2024-06-22T13:30:00, 2024-06-22T20:00:00,,CPH, FRA,,ECOLIGHT,CATERING ON EUROPE FLTS
615,2024-05-25,2024-05-25,9,LH,PT14H,1,LH,904.0,1132.11,EUR,1132.11,904.0,ECOLIGHT,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,STANDARD SEAT RESERVATION,True,BrandedFare,,,,,,,CPH, PT1H30M, FRA, PT10H,,,2024-06-22T12:00:00, 2024-06-22T16:00:00,,2024-06-22T13:30:00, 2024-06-22T20:00:00,,CPH, FRA,,ECOLIGHT,CATERING ON EUROPE FLTS
616,2024-05-25,2024-05-25,9,LH,PT14H5M,1,LH,904.0,1132.11,EUR,1132.11,904.0,ECOLIGHT,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,STANDARD SEAT RESERVATION,True,BrandedFare,,,,,,,CPH, PT1H30M, FRA, PT8H55M,,,2024-06-22T12:00:00, 2024-06-22T17:10:00,,2024-06-22T13:30:00, 2024-06-22T20:05:00,,CPH, FRA,,ECOLIGHT,CATERING ON EUROPE FLTS
617,2024-05-25,2024-05-25,9,LH,PT16H30M,1,LH,904.0,1132.11,EUR,1132.11,904.0,ECOLIGHT,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,STANDARD SEAT RESERVATION,True,BrandedFare,,,,,,,CPH, PT1H30M, FRA, PT7H35M,,,2024-06-22T12:00:00, 2024-06-22T20:55:00,,2024-06-22T13:30:00, 2024-06-22T22:30:00,,CPH, FRA,,ECOLIGHT,CATERING ON EUROPE FLTS
618,2024-05-25,2024-05-25,4,LH,PT16H15M,1,LH,904.0,1132.11,EUR,1132.11,904.0,ECOLIGHT,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,STANDARD SEAT RESERVATION,True,BrandedFare,,,,,,,CPH, PT1H30M, FRA, PT8H,,,2024-06-22T09:45:00, 2024-06-22T18:00:00,,2024-06-22T11:15:00, 2024-06-22T20:00:00,,CPH, FRA,,ECOLIGHT,CATERING ON EUROPE FLTS
619,2024-06-22,2024-06-22,9,VS,PT8H50M,0,VS,1001.0,1205.46,EUR,1205.46,1001.0,LIGHT,ECONOMY LIGHT,0,1ST BAG MAX 23KG,True,EARN MILES,False,BrandedFare,ADVANCED SEAT SELECTION,True,BrandedFare,,,,CPH, PT8H50M,,,,,2024-06-22T14:00:00,,,2024-06-22T16:50:00,,,CPH,,,LIGHT,MEALS AND DRINKS
620,2024-05-25,2024-05-25,4,LH,PT11H55M,1,LH,988.0,1213.21,EUR,1213.21,988.0,ECOSAVER,ECONOMY SAVER,1,,,STANDARD SEAT RESERVATION,True,BrandedFare,,,,,,,CPH, PT1H35M, MUC, PT8H,,,2024-06-22T16:05:00, 2024-06-22T20:00:00,,2024-06-22T17:40:00, 2024-06-22T22:00:00,,CPH, MUC,,ECOSAVER,CATERING ON EUROPE FLTS
621,2024-06-22,2024-06-22,9,AF,PT10H30M,1,KL,1001.0,1233.21,EUR,1233.21,1001.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CHOICE OF STANDARD SEAT,True,BrandedFare,,,,,,,CPH, PT1H25M, AMS, PT8H5M,,,2024-06-22T14:40:00, 2024-06-22T17:05:00,,2024-06-22T16:05:00, 2024-06-22T19:10:00,,CPH, AMS,,LIGHT,SNACK
622,2024-06-22,2024-06-22,9,AF,PT10H55M,1,KL,1001.0,1233.21,EUR,1233.21,1001.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CHOICE OF STANDARD SEAT,True,BrandedFare,,,,,,,CPH, PT1H25M, AMS, PT8H15M,,,2024-06-22T11:50:00, 2024-06-22T14:30:00,,2024-06-22T13:15:00, 2024-06-22T16:45:00,,CPH, AMS,,LIGHT,SNACK
623,2024-06-22,2024-06-22,9,AF,PT12H,1,KL,1001.0,1233.21,EUR,1233.21,1001.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CHOICE OF STANDARD SEAT,True,BrandedFare,,,,,,,CPH, PT1H25M, AMS, PT8H,,,2024-06-22T09:25:00, 2024-06-22T13:25:00,,2024-06-22T10:50:00, 2024-06-22T15:25:00,,CPH, AMS,,LIGHT,SNACK
624,2024-06-22,2024-06-22,9,AF,PT13H20M,1,KL,1001.0,1233.21,EUR,1233.21,1001.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CHOICE OF STANDARD SEAT,True,BrandedFare,,,,,,,CPH, PT1H25M, AMS, PT8H15M,,,2024-06-22T09:25:00, 2024-06-22T14:30:00,,2024-06-22T10:50:00, 2024-06-22T16:45:00,,CPH, AMS,,LIGHT,SNACK
625,2024-06-22,2024-06-22,9,AF,PT13H20M,1,KL,1001.0,1233.21,EUR,1233.21,1001.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CHOICE OF STANDARD SEAT,True,BrandedFare,,,,,,,CPH, PT1H25M, AMS, PT8H5M,,,2024-06-22T11:50:00, 2024-06-22T17:05:00,,2024-06-22T13:15:00, 2024-06-22T19:10:00,,CPH, AMS,,LIGHT,SNACK
626,2024-06-22,2024-06-22,9,AF,PT15H25M,1,KL,1001.0,1233.21,EUR,1233.21,1001.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CHOICE OF STANDARD SEAT,True,BrandedFare,,,,,,,CPH, PT1H25M, AMS, PT8H,,,2024-06-22T06:00:00, 2024-06-22T13:25:00,,2024-06-22T07:25:00, 2024-06-22T15:25:00,,CPH, AMS,,LIGHT,SNACK
627,2024-06-22,2024-06-22,9,AF,PT15H45M,1,KL,1001.0,1233.21,EUR,1233.21,1001.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CHOICE OF STANDARD SEAT,True,BrandedFare,,,,,,,CPH, PT1H25M, AMS, PT8H5M,,,2024-06-22T09:25:00, 2024-06-22T17:05:00,,2024-06-22T10:50:00, 2024-06-22T19:10:00,,CPH, AMS,,LIGHT,SNACK
628,2024-06-22,2024-06-22,9,AF,PT12H25M,1,AF,1001.0,1238.16,EUR,1238.16,1001.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CHOICE OF STANDARD SEAT,True,BrandedFare,,,,,,,CPH, PT2H5M, CDG, PT8H15M,,,2024-06-22T06:20:00, 2024-06-22T10:30:00,,2024-06-22T08:25:00, 2024-06-22T12:45:00,,CPH, CDG,,LIGHT,SNACK
629,2024-06-22,2024-06-22,9,AF,PT12H35M,1,AF,1001.0,1238.16,EUR,1238.16,1001.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CHOICE OF STANDARD SEAT,True,BrandedFare,,,,,,,CPH, PT2H, CDG, PT7H55M,,,2024-06-22T15:50:00, 2024-06-22T20:30:00,,2024-06-22T17:50:00, 2024-06-22T22:25:00,,CPH, CDG,,LIGHT,SNACK
