id,lastTicketingDate,lastTicketingDateTime,numberOfBookableSeats,validatingAirlineCodes,Duration,Number of Stops,Airline,Base Price,Grand Total Price,Branded Fares,Branded Fare Labels,Included Checked Bags Quantities,BAGGAGE_description,BAGGAGE_isChargeable,Origin Airport,Flight duration 1,Airport layover 1,Flight duration 2,Airport layover 2,Flight duration 3,First flight departure,Second flight departure,Third flight departure,First flight arrival,Second flight arrival,Third flight arrival,Origin airport,1st layover,2nd layover,Branded Fares Lables,Meal Option,Flight depature date
509,2024-05-25,2024-05-25,9,LX,12.833333333333334,1,LX,904.0,1128.85,ECOLIGHT,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,CPH,1.8333333333333335, ZRH,9.166666666666666,,,09:40:00,13:20:00,,11:30:00,16:30:00,,CPH, ZRH,,ECOLIGHT,CATERING ON EUROPE AND CAI FLT,2024-06-21
510,2024-05-25,2024-05-25,9,LH,12.0,1,LH,904.0,1129.21,ECOLIGHT,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,CPH,1.5833333333333335, MUC,8.916666666666666,,,08:50:00,11:55:00,,10:25:00,14:50:00,,CPH, MUC,,ECOLIGHT,CATERING ON EUROPE FLTS,2024-06-21
511,2024-05-25,2024-05-25,9,LH,14.75,1,LH,904.0,1129.21,ECOLIGHT,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,CPH,1.5833333333333335, MUC,8.916666666666666,,,06:05:00,11:55:00,,07:40:00,14:50:00,,CPH, MUC,,ECOLIGHT,CATERING ON EUROPE FLTS,2024-06-21
512,2024-05-25,2024-05-25,9,LH,15.166666666666666,1,LH,904.0,1129.21,ECOLIGHT,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,CPH,1.5833333333333335, MUC,8.0,,,12:50:00,20:00:00,,14:25:00,22:00:00,,CPH, MUC,,ECOLIGHT,CATERING ON EUROPE FLTS,2024-06-21
513,2024-05-25,2024-05-25,9,LH,11.166666666666666,1,LH,904.0,1132.11,ECOLIGHT,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,CPH,1.5, FRA,8.0,,,14:50:00,18:00:00,,16:20:00,20:00:00,,CPH, FRA,,ECOLIGHT,CATERING ON EUROPE FLTS,2024-06-21
514,2024-05-25,2024-05-25,9,LH,11.25,1,LH,904.0,1132.11,ECOLIGHT,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,CPH,1.5, FRA,8.916666666666666,,,14:50:00,17:10:00,,16:20:00,20:05:00,,CPH, FRA,,ECOLIGHT,CATERING ON EUROPE FLTS,2024-06-21
515,2024-05-25,2024-05-25,9,LH,13.666666666666666,1,LH,904.0,1132.11,ECOLIGHT,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,CPH,1.5, FRA,7.583333333333333,,,14:50:00,20:55:00,,16:20:00,22:30:00,,CPH, FRA,,ECOLIGHT,CATERING ON EUROPE FLTS,2024-06-21
516,2024-05-25,2024-05-25,9,LH,14.333333333333334,1,LH,904.0,1132.11,ECOLIGHT,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,CPH,1.5, FRA,8.833333333333334,,,14:50:00,20:20:00,,16:20:00,23:10:00,,CPH, FRA,,ECOLIGHT,CATERING ON EUROPE FLTS,2024-06-21
517,2024-05-25,2024-05-25,4,LH,14.0,1,LH,904.0,1132.11,ECOLIGHT,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,CPH,1.5, FRA,8.0,,,12:00:00,18:00:00,,13:30:00,20:00:00,,CPH, FRA,,ECOLIGHT,CATERING ON EUROPE FLTS,2024-06-21
518,2024-05-25,2024-05-25,4,LH,14.0,1,LH,904.0,1132.11,ECOLIGHT,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,CPH,1.5, FRA,10.0,,,12:00:00,16:00:00,,13:30:00,20:00:00,,CPH, FRA,,ECOLIGHT,CATERING ON EUROPE FLTS,2024-06-21
519,2024-05-25,2024-05-25,4,LH,14.083333333333334,1,LH,904.0,1132.11,ECOLIGHT,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,CPH,1.5, FRA,8.916666666666666,,,12:00:00,17:10:00,,13:30:00,20:05:00,,CPH, FRA,,ECOLIGHT,CATERING ON EUROPE FLTS,2024-06-21
520,2024-05-25,2024-05-25,4,LH,16.25,1,LH,904.0,1132.11,ECOLIGHT,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,CPH,1.5, FRA,8.0,,,09:45:00,18:00:00,,11:15:00,20:00:00,,CPH, FRA,,ECOLIGHT,CATERING ON EUROPE FLTS,2024-06-21
521,2024-05-25,2024-05-25,4,LH,16.333333333333332,1,LH,904.0,1132.11,ECOLIGHT,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,CPH,1.5, FRA,8.0,,,09:40:00,18:00:00,,11:10:00,20:00:00,,CPH, FRA,,ECOLIGHT,CATERING ON EUROPE FLTS,2024-06-21
522,2024-05-25,2024-05-25,4,LH,16.333333333333332,1,LH,904.0,1132.11,ECOLIGHT,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,CPH,1.5, FRA,8.916666666666666,,,09:45:00,17:10:00,,11:15:00,20:05:00,,CPH, FRA,,ECOLIGHT,CATERING ON EUROPE FLTS,2024-06-21
523,2024-05-25,2024-05-25,4,LH,16.5,1,LH,904.0,1132.11,ECOLIGHT,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,CPH,1.5, FRA,7.583333333333333,,,12:00:00,20:55:00,,13:30:00,22:30:00,,CPH, FRA,,ECOLIGHT,CATERING ON EUROPE FLTS,2024-06-21
524,2024-05-21,2024-05-21,4,LO,28.916666666666668,1,LO,885.0,1200.56,ECOSTAND,ECONOMY STANDARD,1,PREPAID TO 23KG OR EXC DIM,True,CPH,1.3333333333333333, WAW,9.333333333333334,,,16:50:00,12:25:00,,18:10:00,15:45:00,,CPH, WAW,,ECOSTAND,HOT DINNER,2024-06-21
525,2024-05-25,2024-05-25,4,LX,14.583333333333334,1,LX,988.0,1212.85,ECOSAVER,ECONOMY SAVER,1,,,CPH,1.75, ZRH,9.166666666666666,,,07:55:00,13:20:00,,09:40:00,16:30:00,,CPH, ZRH,,ECOSAVER,CATERING ON EUROPE AND CAI FLT,2024-06-21
526,2024-05-25,2024-05-25,4,LH,11.916666666666666,1,LH,988.0,1213.21,ECOSAVER,ECONOMY SAVER,1,,,CPH,1.5833333333333335, MUC,8.0,,,16:05:00,20:00:00,,17:40:00,22:00:00,,CPH, MUC,,ECOSAVER,CATERING ON EUROPE FLTS,2024-06-21
527,2024-05-25,2024-05-25,4,LH,10.25,1,LH,988.0,1216.11,ECOSAVER,ECONOMY SAVER,1,,,CPH,1.5, FRA,7.583333333333333,,,18:15:00,20:55:00,,19:45:00,22:30:00,,CPH, FRA,,ECOSAVER,CATERING ON EUROPE FLTS,2024-06-21
528,2024-05-25,2024-05-25,4,LH,12.75,1,LH,988.0,1216.11,ECOSAVER,ECONOMY SAVER,1,,,CPH,1.5, FRA,8.0,,,13:15:00,18:00:00,,14:45:00,20:00:00,,CPH, FRA,,ECOSAVER,CATERING ON EUROPE FLTS,2024-06-21
529,2024-05-25,2024-05-25,4,LH,12.75,1,LH,988.0,1216.11,ECOSAVER,ECONOMY SAVER,1,,,CPH,1.5, FRA,10.0,,,13:15:00,16:00:00,,14:45:00,20:00:00,,CPH, FRA,,ECOSAVER,CATERING ON EUROPE FLTS,2024-06-21
530,2024-05-25,2024-05-25,4,LH,12.833333333333334,1,LH,988.0,1216.11,ECOSAVER,ECONOMY SAVER,1,,,CPH,1.5, FRA,8.916666666666666,,,13:15:00,17:10:00,,14:45:00,20:05:00,,CPH, FRA,,ECOSAVER,CATERING ON EUROPE FLTS,2024-06-21
531,2024-05-25,2024-05-25,4,LH,15.25,1,LH,988.0,1216.11,ECOSAVER,ECONOMY SAVER,1,,,CPH,1.5, FRA,7.583333333333333,,,13:15:00,20:55:00,,14:45:00,22:30:00,,CPH, FRA,,ECOSAVER,CATERING ON EUROPE FLTS,2024-06-21
532,2024-05-25,2024-05-25,4,LH,15.916666666666666,1,LH,988.0,1216.11,ECOSAVER,ECONOMY SAVER,1,,,CPH,1.5, FRA,8.833333333333334,,,13:15:00,20:20:00,,14:45:00,23:10:00,,CPH, FRA,,ECOSAVER,CATERING ON EUROPE FLTS,2024-06-21
533,2024-06-21,2024-06-21,9,AF,13.083333333333334,1,KL,1001.0,1227.21,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CPH,1.4166666666666667, AMS,8.25,,,06:00:00,10:50:00,,07:25:00,13:05:00,,CPH, AMS,,LIGHT,SNACK,2024-06-21
534,2024-06-21,2024-06-21,9,AF,10.5,1,KL,1001.0,1233.21,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CPH,1.4166666666666667, AMS,8.083333333333334,,,14:40:00,17:05:00,,16:05:00,19:10:00,,CPH, AMS,,LIGHT,SNACK,2024-06-21
535,2024-06-21,2024-06-21,9,AF,12.0,1,KL,1001.0,1233.21,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CPH,1.4166666666666667, AMS,8.0,,,09:25:00,13:25:00,,10:50:00,15:25:00,,CPH, AMS,,LIGHT,SNACK,2024-06-21
536,2024-06-21,2024-06-21,9,AF,13.333333333333334,1,KL,1001.0,1233.21,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CPH,1.4166666666666667, AMS,8.083333333333334,,,11:50:00,17:05:00,,13:15:00,19:10:00,,CPH, AMS,,LIGHT,SNACK,2024-06-21
537,2024-06-21,2024-06-21,9,AF,15.416666666666666,1,KL,1001.0,1233.21,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CPH,1.4166666666666667, AMS,8.0,,,06:00:00,13:25:00,,07:25:00,15:25:00,,CPH, AMS,,LIGHT,SNACK,2024-06-21
538,2024-06-21,2024-06-21,9,AF,15.75,1,KL,1001.0,1233.21,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CPH,1.4166666666666667, AMS,8.083333333333334,,,09:25:00,17:05:00,,10:50:00,19:10:00,,CPH, AMS,,LIGHT,SNACK,2024-06-21
539,2024-06-21,2024-06-21,9,AF,19.166666666666668,1,KL,1001.0,1233.21,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CPH,1.4166666666666667, AMS,8.083333333333334,,,06:00:00,17:05:00,,07:25:00,19:10:00,,CPH, AMS,,LIGHT,SNACK,2024-06-21
540,2024-06-21,2024-06-21,9,AF,12.416666666666666,1,AF,1001.0,1238.16,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CPH,2.0833333333333335, CDG,8.25,,,06:20:00,10:30:00,,08:25:00,12:45:00,,CPH, CDG,,LIGHT,SNACK,2024-06-21
541,2024-06-21,2024-06-21,9,AF,12.583333333333334,1,AF,1001.0,1238.16,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CPH,2.0, CDG,7.916666666666667,,,15:50:00,20:30:00,,17:50:00,22:25:00,,CPH, CDG,,LIGHT,SNACK,2024-06-21
542,2024-06-21,2024-06-21,9,AF,12.75,1,AF,1001.0,1238.16,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CPH,2.0, CDG,8.333333333333334,,,12:05:00,16:30:00,,14:05:00,18:50:00,,CPH, CDG,,LIGHT,SNACK,2024-06-21
543,2024-06-21,2024-06-21,9,AF,14.583333333333334,1,AF,1001.0,1238.16,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CPH,2.0, CDG,8.166666666666666,,,12:05:00,18:30:00,,14:05:00,20:40:00,,CPH, CDG,,LIGHT,SNACK,2024-06-21
544,2024-06-21,2024-06-21,9,AF,15.083333333333334,1,AF,1001.0,1238.16,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CPH,2.0, CDG,8.333333333333334,,,09:45:00,16:30:00,,11:45:00,18:50:00,,CPH, CDG,,LIGHT,SNACK,2024-06-21
545,2024-06-21,2024-06-21,9,AF,16.333333333333332,1,AF,1001.0,1238.16,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CPH,2.0, CDG,7.916666666666667,,,12:05:00,20:30:00,,14:05:00,22:25:00,,CPH, CDG,,LIGHT,SNACK,2024-06-21
546,2024-06-21,2024-06-21,9,AF,16.916666666666668,1,AF,1001.0,1238.16,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CPH,2.0, CDG,8.166666666666666,,,09:45:00,18:30:00,,11:45:00,20:40:00,,CPH, CDG,,LIGHT,SNACK,2024-06-21
547,2024-06-21,2024-06-21,9,AF,18.5,1,AF,1001.0,1238.16,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CPH,2.0833333333333335, CDG,8.333333333333334,,,06:20:00,16:30:00,,08:25:00,18:50:00,,CPH, CDG,,LIGHT,SNACK,2024-06-21
548,2024-06-21,2024-06-21,9,AF,18.666666666666668,1,AF,1001.0,1238.16,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CPH,2.0, CDG,7.916666666666667,,,09:45:00,20:30:00,,11:45:00,22:25:00,,CPH, CDG,,LIGHT,SNACK,2024-06-21
549,2024-06-21,2024-06-21,9,AF,20.333333333333332,1,AF,1001.0,1238.16,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CPH,2.0833333333333335, CDG,8.166666666666666,,,06:20:00,18:30:00,,08:25:00,20:40:00,,CPH, CDG,,LIGHT,SNACK,2024-06-21
550,2024-06-21,2024-06-21,9,AF,22.083333333333332,1,AF,1001.0,1248.73,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CPH,2.0833333333333335, CDG,7.916666666666667,,,06:20:00,20:30:00,,08:25:00,22:25:00,,CPH, CDG,,LIGHT,SNACK,2024-06-21
551,2024-06-21,2024-06-21,7,ET,30.583333333333332,1,ET,995.0,1405.16,,,2,,,CPH,9.0, ADD,18.0,,,19:25:00,09:00:00,,05:25:00,20:00:00,,CPH, ADD,,,,2024-06-21
552,2024-06-21,2024-06-21,9,AF,12.083333333333334,1,AF,1389.0,1626.16,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CPH,2.0, CDG,8.333333333333334,,,09:45:00,13:30:00,,11:45:00,15:50:00,,CPH, CDG,,LIGHT,SNACK,2024-06-21
553,2024-06-21,2024-06-21,9,SK,9.0,0,SK,1720.0,1956.03,SASGOPRO,SAS GO PRO,1,,,CPH,9.0,,,,,12:40:00,,,15:40:00,,,CPH,,,SASGOPRO,FOOD AND BEVERAGE,2024-06-21
554,2024-06-21,2024-06-21,9,SK,9.0,0,SK,1720.0,1956.03,SASGOPRO,SAS GO PRO,1,,,CPH,9.0,,,,,14:40:00,,,17:40:00,,,CPH,,,SASGOPRO,FOOD AND BEVERAGE,2024-06-21
555,2024-05-19,2024-05-19,1,S4,19.583333333333332,2,S4,166.0,423.25,BSC,BASIC,1,PRE PAID BAGGAGE,True,CPH,3.9166666666666665, LIS,2.5, PDL,6.083333333333333,06:00:00,12:35:00,17:30:00,08:55:00,14:05:00,19:35:00,CPH, LIS, PDL,BSC,MEAL,2024-06-22
556,2024-05-19,2024-05-19,1,S4,19.583333333333332,2,S4,166.0,423.25,BSC,BASIC,1,PRE PAID BAGGAGE,True,CPH,3.9166666666666665, LIS,2.5, PDL,6.083333333333333,06:00:00,14:10:00,17:30:00,08:55:00,15:40:00,19:35:00,CPH, LIS, PDL,BSC,MEAL,2024-06-22
557,2024-05-19,2024-05-19,1,S4,31.916666666666668,2,S4,166.0,423.25,BSC,BASIC,1,PRE PAID BAGGAGE,True,CPH,3.9166666666666665, LIS,2.5, PDL,6.083333333333333,17:40:00,06:00:00,17:30:00,20:35:00,07:30:00,19:35:00,CPH, LIS, PDL,BSC,MEAL,2024-06-22
558,2024-05-19,2024-05-19,1,S4,31.916666666666668,2,S4,166.0,423.25,BSC,BASIC,1,PRE PAID BAGGAGE,True,CPH,3.9166666666666665, LIS,2.5, PDL,6.083333333333333,17:40:00,14:10:00,17:30:00,20:35:00,15:40:00,19:35:00,CPH, LIS, PDL,BSC,MEAL,2024-06-22
559,2024-05-19,2024-05-19,1,S4,36.833333333333336,2,S4,166.0,423.25,BSC,BASIC,1,PRE PAID BAGGAGE,True,CPH,3.8333333333333335, LIS,2.5, PDL,6.083333333333333,12:45:00,06:00:00,17:30:00,15:35:00,07:30:00,19:35:00,CPH, LIS, PDL,BSC,MEAL,2024-06-22
560,2024-05-19,2024-05-19,1,S4,36.833333333333336,2,S4,166.0,423.25,BSC,BASIC,1,PRE PAID BAGGAGE,True,CPH,3.8333333333333335, LIS,2.5, PDL,6.083333333333333,12:45:00,14:10:00,17:30:00,15:35:00,15:40:00,19:35:00,CPH, LIS, PDL,BSC,MEAL,2024-06-22
561,2024-05-19,2024-05-19,1,S4,36.833333333333336,2,S4,166.0,423.25,BSC,BASIC,1,PRE PAID BAGGAGE,True,CPH,3.8333333333333335, LIS,2.5, PDL,6.083333333333333,12:45:00,19:25:00,17:30:00,15:35:00,20:55:00,19:35:00,CPH, LIS, PDL,BSC,MEAL,2024-06-22
562,2024-05-19,2024-05-19,1,S4,43.583333333333336,2,S4,166.0,423.25,BSC,BASIC,1,PRE PAID BAGGAGE,True,CPH,3.9166666666666665, LIS,2.5, PDL,6.083333333333333,06:00:00,06:00:00,17:30:00,08:55:00,07:30:00,19:35:00,CPH, LIS, PDL,BSC,MEAL,2024-06-22
563,2024-05-19,2024-05-19,9,TP,13.333333333333334,1,TP,267.0,434.28,DISCOUNT,DISCOUNT,0,FIRST BAG UP TO 23KG AND 158CM,True,CPH,3.8333333333333335, LIS,8.0,,,12:45:00,17:05:00,,15:35:00,20:05:00,,CPH, LIS,,DISCOUNT,MEAL 1,2024-06-22
564,2024-05-19,2024-05-19,9,TP,20.083333333333332,1,TP,267.0,434.28,DISCOUNT,DISCOUNT,0,FIRST BAG UP TO 23KG AND 158CM,True,CPH,3.9166666666666665, LIS,8.0,,,06:00:00,17:05:00,,08:55:00,20:05:00,,CPH, LIS,,DISCOUNT,MEAL 1,2024-06-22
565,2024-05-19,2024-05-19,9,TP,32.416666666666664,1,TP,267.0,439.66,DISCOUNT,DISCOUNT,0,FIRST BAG UP TO 23KG AND 158CM,True,CPH,3.9166666666666665, LIS,8.0,,,17:40:00,17:05:00,,20:35:00,20:05:00,,CPH, LIS,,DISCOUNT,MEAL 1,2024-06-22
566,2024-05-21,2024-05-21,9,AY,11.833333333333334,1,AY,251.0,476.9,ELIGHT,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,CPH,1.5, HEL,8.75,,,13:15:00,17:20:00,,15:45:00,19:05:00,,CPH, HEL,,ELIGHT,MEAL AND BEVERAGE,2024-06-22
567,2024-05-21,2024-05-21,9,AY,12.666666666666666,1,AY,251.0,476.9,ELIGHT,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,CPH,1.5, HEL,8.75,,,12:25:00,17:20:00,,14:55:00,19:05:00,,CPH, HEL,,ELIGHT,MEAL AND BEVERAGE,2024-06-22
568,2024-05-21,2024-05-21,9,AY,16.333333333333332,1,AY,251.0,476.9,ELIGHT,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,CPH,1.5, HEL,8.75,,,08:45:00,17:20:00,,11:15:00,19:05:00,,CPH, HEL,,ELIGHT,MEAL AND BEVERAGE,2024-06-22
569,2024-05-19,2024-05-19,9,FI,19.25,1,FI,278.0,481.83,LIGHT,ECONOMY LIGHT,0,CHECKED BAG UP TO 23KG,True,CPH,3.25, KEF,6.166666666666667,,,22:35:00,09:40:00,,23:50:00,11:50:00,,CPH, KEF,,LIGHT,ALCOHOLIC DRINK,2024-06-22
570,2024-05-19,2024-05-19,9,FI,25.0,1,FI,278.0,483.17,LIGHT,ECONOMY LIGHT,0,CHECKED BAG UP TO 23KG,True,CPH,3.25, KEF,6.166666666666667,,,16:50:00,09:40:00,,18:05:00,11:50:00,,CPH, KEF,,LIGHT,ALCOHOLIC DRINK,2024-06-22
571,2024-05-19,2024-05-19,9,FI,26.583333333333332,1,FI,278.0,483.17,LIGHT,ECONOMY LIGHT,0,CHECKED BAG UP TO 23KG,True,CPH,3.25, KEF,6.166666666666667,,,22:35:00,17:00:00,,23:50:00,19:10:00,,CPH, KEF,,LIGHT,ALCOHOLIC DRINK,2024-06-22
572,2024-05-21,2024-05-21,4,IB,30.25,1,IB,266.0,491.2,BASIC,BASIC,0,FIRST CHECKED BAG,True,CPH,3.0, BCN,8.916666666666666,,,21:25:00,18:45:00,,00:25:00,21:40:00,,CPH, BCN,,BASIC,MEAL,2024-06-22
573,2024-05-21,2024-05-21,9,IB,11.833333333333334,1,AY,266.0,491.9,BASIC,BASIC,0,FIRST CHECKED BAG,True,CPH,1.5, HEL,8.75,,,13:15:00,17:20:00,,15:45:00,19:05:00,,CPH, HEL,,BASIC,MEAL,2024-06-22
574,2024-05-21,2024-05-21,9,IB,12.666666666666666,1,AY,266.0,491.9,BASIC,BASIC,0,FIRST CHECKED BAG,True,CPH,1.5, HEL,8.75,,,12:25:00,17:20:00,,14:55:00,19:05:00,,CPH, HEL,,BASIC,MEAL,2024-06-22
575,2024-05-19,2024-05-19,9,FI,17.833333333333332,1,FI,295.0,498.83,LIGHT,ECONOMY LIGHT,0,CHECKED BAG UP TO 23KG,True,CPH,3.3333333333333335, KEF,6.166666666666667,,,07:20:00,17:00:00,,08:40:00,19:10:00,,CPH, KEF,,LIGHT,ALCOHOLIC DRINK,2024-06-22
576,2024-06-22,2024-06-22,5,JU,13.833333333333334,1,JU,453.0,543.74,,,2,,,CPH,2.1666666666666665, BEG,10.0,,,09:35:00,13:25:00,,11:45:00,17:25:00,,CPH, BEG,,,,2024-06-22
577,2024-05-19,2024-05-19,9,FI,11.166666666666666,1,FI,347.0,550.83,LIGHT,ECONOMY LIGHT,0,CHECKED BAG UP TO 23KG,True,CPH,3.3333333333333335, KEF,6.166666666666667,,,14:00:00,17:00:00,,15:20:00,19:10:00,,CPH, KEF,,LIGHT,ALCOHOLIC DRINK,2024-06-22
578,2024-05-19,2024-05-19,9,FI,11.333333333333334,1,FI,347.0,550.83,LIGHT,ECONOMY LIGHT,0,CHECKED BAG UP TO 23KG,True,CPH,3.25, KEF,6.333333333333333,,,16:50:00,19:50:00,,18:05:00,22:10:00,,CPH, KEF,,LIGHT,ALCOHOLIC DRINK,2024-06-22
579,2024-05-19,2024-05-19,9,FI,14.166666666666666,1,FI,347.0,550.83,LIGHT,ECONOMY LIGHT,0,CHECKED BAG UP TO 23KG,True,CPH,3.3333333333333335, KEF,6.333333333333333,,,14:00:00,19:50:00,,15:20:00,22:10:00,,CPH, KEF,,LIGHT,ALCOHOLIC DRINK,2024-06-22
580,2024-05-19,2024-05-19,9,FI,20.833333333333332,1,FI,347.0,550.83,LIGHT,ECONOMY LIGHT,0,CHECKED BAG UP TO 23KG,True,CPH,3.3333333333333335, KEF,6.333333333333333,,,07:20:00,19:50:00,,08:40:00,22:10:00,,CPH, KEF,,LIGHT,ALCOHOLIC DRINK,2024-06-22
581,2024-05-21,2024-05-21,9,IB,13.5,1,IB,356.0,575.75,BASIC,BASIC,0,FIRST CHECKED BAG,True,CPH,3.4166666666666665, MAD,8.583333333333334,,,11:25:00,16:20:00,,14:50:00,18:55:00,,CPH, MAD,,BASIC,MEAL,2024-06-22
582,2024-05-21,2024-05-21,2,LO,26.333333333333332,1,LO,429.0,629.56,ECONOBAG,ECONOMY NO BAG,0,1 ST CHECKED BAG UP TO 23KG,True,CPH,1.4166666666666667, WAW,9.333333333333334,,,19:25:00,12:25:00,,20:50:00,15:45:00,,CPH, WAW,,ECONOBAG,HOT DINNER,2024-06-22
583,2024-05-21,2024-05-21,9,AY,13.333333333333334,1,AY,430.0,644.92,ELIGHT,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,CPH,2.0833333333333335, LGW,8.0,,,10:45:00,15:05:00,,11:50:00,18:05:00,,CPH, LGW,,ELIGHT,MEAL AND BEVERAGE,2024-06-22
584,2024-05-21,2024-05-21,7,AY,11.416666666666666,1,AY,430.0,656.16,ELIGHT,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,CPH,2.0833333333333335, LHR,7.833333333333333,,,10:45:00,13:20:00,,11:50:00,16:10:00,,CPH, LHR,,ELIGHT,MEAL AND BEVERAGE,2024-06-22
585,2024-05-21,2024-05-21,8,AY,12.75,1,AY,430.0,656.16,ELIGHT,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,CPH,2.0833333333333335, LHR,7.833333333333333,,,10:45:00,14:40:00,,11:50:00,17:30:00,,CPH, LHR,,ELIGHT,MEAL AND BEVERAGE,2024-06-22
586,2024-05-21,2024-05-21,9,AY,14.5,1,AY,430.0,656.16,ELIGHT,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,CPH,2.0833333333333335, LHR,7.916666666666667,,,10:45:00,16:20:00,,11:50:00,19:15:00,,CPH, LHR,,ELIGHT,MEAL AND BEVERAGE,2024-06-22
587,2024-05-21,2024-05-21,9,AY,16.333333333333332,1,AY,430.0,656.16,ELIGHT,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,CPH,2.0833333333333335, LHR,8.0,,,10:45:00,18:05:00,,11:50:00,21:05:00,,CPH, LHR,,ELIGHT,MEAL AND BEVERAGE,2024-06-22
588,2024-05-21,2024-05-21,1,AY,17.166666666666668,1,AY,430.0,656.16,ELIGHT,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,CPH,2.0833333333333335, LHR,7.833333333333333,,,10:45:00,19:05:00,,11:50:00,21:55:00,,CPH, LHR,,ELIGHT,MEAL AND BEVERAGE,2024-06-22
589,2024-05-21,2024-05-21,7,IB,22.583333333333332,1,IB,445.0,664.75,BASIC,BASIC,0,FIRST CHECKED BAG,True,CPH,3.1666666666666665, MAD,8.0,,,19:50:00,10:25:00,,23:00:00,12:25:00,,CPH, MAD,,BASIC,MEAL,2024-06-22
590,2024-05-21,2024-05-21,3,UX,17.75,2,UX,491.0,714.0,STANDARD,STANDARD,1,FIRST CHECKED BAGGAGE,False,CPH,1.4166666666666667, AMS,2.6666666666666665, MAD,8.25,06:00:00,11:00:00,15:30:00,07:25:00,13:40:00,17:45:00,CPH, AMS, MAD,STANDARD,,2024-06-22
591,2024-05-21,2024-05-21,3,UX,17.75,2,UX,491.0,714.0,STANDARD,STANDARD,1,FIRST CHECKED BAGGAGE,False,CPH,1.4166666666666667, AMS,2.5833333333333335, MAD,8.25,06:00:00,09:30:00,15:30:00,07:25:00,12:05:00,17:45:00,CPH, AMS, MAD,STANDARD,,2024-06-22
