numberOfBookableSeats,validatingAirlineCodes,Duration,Number of Stops,Branded Fare Labels,Included Checked Bags Quantities,Flight duration 1,Airport layover 1,Flight duration 2,Airport layover 2,Flight duration 3,Departure Time,Arrival Time,Day of Week Departure,Day Type Departure,Log Grand Total Price
9,LH,2.614959778036198,1,ECONOMY LIGHT,0,1.5, FRA,7.583333333333333,No layover,0.0,Afternoon,Evening,Friday,Weekday,7.031838427187
9,LH,2.662587827025453,1,ECONOMY LIGHT,0,1.5, FRA,8.833333333333334,No layover,0.0,Afternoon,Evening,Friday,Weekday,7.031838427187
4,LH,2.6390573296152584,1,ECONOMY LIGHT,0,1.5, FRA,8.0,No layover,0.0,Afternoon,Evening,Friday,Weekday,7.031838427187
4,LH,2.6390573296152584,1,ECONOMY LIGHT,0,1.5, FRA,10.0,No layover,0.0,Afternoon,Evening,Friday,Weekday,7.031838427187
4,LH,2.644992065135073,1,ECONOMY LIGHT,0,1.5, FRA,8.916666666666666,No layover,0.0,Afternoon,Evening,Friday,Weekday,7.031838427187
4,LH,2.7880929087757464,1,ECONOMY LIGHT,0,1.5, FRA,8.0,No layover,0.0,Morning,Evening,Friday,Weekday,7.031838427187
4,LH,2.793208009442517,1,ECONOMY LIGHT,0,1.5, FRA,8.0,No layover,0.0,Morning,Evening,Friday,Weekday,7.031838427187
4,LH,2.793208009442517,1,ECONOMY LIGHT,0,1.5, FRA,8.916666666666666,No layover,0.0,Morning,Evening,Friday,Weekday,7.031838427187
4,LH,2.803360380906535,1,ECONOMY LIGHT,0,1.5, FRA,7.583333333333333,No layover,0.0,Afternoon,Evening,Friday,Weekday,7.031838427187
4,LO,3.364418130158859,1,ECONOMY STANDARD,1,1.3333333333333333, WAW,9.333333333333334,No layover,0.0,Afternoon,Afternoon,Friday,Weekday,7.090543393587734
4,LX,2.6798793241355137,1,ECONOMY SAVER,1,1.75, ZRH,9.166666666666666,No layover,0.0,Morning,Afternoon,Friday,Weekday,7.10072824095123
4,LH,2.477937980471907,1,ECONOMY SAVER,1,1.5833333333333337, MUC,8.0,No layover,0.0,Afternoon,Evening,Friday,Weekday,7.101025018444484
4,LH,2.327277705584417,1,ECONOMY SAVER,1,1.5, FRA,7.583333333333333,No layover,0.0,Evening,Evening,Friday,Weekday,7.103412518961122
4,LH,2.545531271604435,1,ECONOMY SAVER,1,1.5, FRA,8.0,No layover,0.0,Afternoon,Evening,Friday,Weekday,7.103412518961122
4,LH,2.545531271604435,1,ECONOMY SAVER,1,1.5, FRA,10.0,No layover,0.0,Afternoon,Evening,Friday,Weekday,7.103412518961122
4,LH,2.5520459526256287,1,ECONOMY SAVER,1,1.5, FRA,8.916666666666666,No layover,0.0,Afternoon,Evening,Friday,Weekday,7.103412518961122
4,LH,2.724579503053421,1,ECONOMY SAVER,1,1.5, FRA,7.583333333333333,No layover,0.0,Afternoon,Evening,Friday,Weekday,7.103412518961122
4,LH,2.7673667782586295,1,ECONOMY SAVER,1,1.5, FRA,8.833333333333334,No layover,0.0,Afternoon,Evening,Friday,Weekday,7.103412518961122
9,AF,2.571339155560308,1,ECONOMY LIGHT,0,1.4166666666666667, AMS,8.25,No layover,0.0,Morning,Afternoon,Friday,Weekday,7.112498579210822
9,AF,2.3513752571634776,1,ECONOMY LIGHT,0,1.4166666666666667, AMS,8.083333333333334,No layover,0.0,Afternoon,Evening,Friday,Weekday,7.1173758049638725
9,AF,2.4849066497880004,1,ECONOMY LIGHT,0,1.4166666666666667, AMS,8.0,No layover,0.0,Morning,Afternoon,Friday,Weekday,7.1173758049638725
9,AF,2.5902671654458267,1,ECONOMY LIGHT,0,1.4166666666666667, AMS,8.083333333333334,No layover,0.0,Morning,Evening,Friday,Weekday,7.1173758049638725
9,AF,2.7354491752903245,1,ECONOMY LIGHT,0,1.4166666666666667, AMS,8.0,No layover,0.0,Morning,Afternoon,Friday,Weekday,7.1173758049638725
9,AF,2.7568403652716422,1,ECONOMY LIGHT,0,1.4166666666666667, AMS,8.083333333333334,No layover,0.0,Morning,Evening,Friday,Weekday,7.1173758049638725
9,AF,2.953172659135195,1,ECONOMY LIGHT,0,1.4166666666666667, AMS,8.083333333333334,No layover,0.0,Morning,Evening,Friday,Weekday,7.1173758049638725
9,AF,2.519039656157459,1,ECONOMY LIGHT,0,2.083333333333333, CDG,8.25,No layover,0.0,Morning,Afternoon,Friday,Weekday,7.121381685604504
9,AF,2.532373187026924,1,ECONOMY LIGHT,0,2.0, CDG,7.916666666666667,No layover,0.0,Afternoon,Evening,Friday,Weekday,7.121381685604504
9,AF,2.545531271604435,1,ECONOMY LIGHT,0,2.0, CDG,8.333333333333334,No layover,0.0,Afternoon,Evening,Friday,Weekday,7.121381685604504
9,AF,2.6798793241355137,1,ECONOMY LIGHT,0,2.0, CDG,8.166666666666666,No layover,0.0,Afternoon,Evening,Friday,Weekday,7.121381685604504
9,AF,2.7135903814778253,1,ECONOMY LIGHT,0,2.0, CDG,8.333333333333334,No layover,0.0,Morning,Evening,Friday,Weekday,7.121381685604504
9,AF,2.793208009442517,1,ECONOMY LIGHT,0,2.0, CDG,7.916666666666667,No layover,0.0,Afternoon,Evening,Friday,Weekday,7.121381685604504
9,AF,2.8282993292537872,1,ECONOMY LIGHT,0,2.0, CDG,8.166666666666666,No layover,0.0,Morning,Evening,Friday,Weekday,7.121381685604504
9,AF,2.917770732084279,1,ECONOMY LIGHT,0,2.083333333333333, CDG,8.333333333333334,No layover,0.0,Morning,Evening,Friday,Weekday,7.121381685604504
9,AF,2.9267394020670396,1,ECONOMY LIGHT,0,2.0, CDG,7.916666666666667,No layover,0.0,Morning,Evening,Friday,Weekday,7.121381685604504
9,AF,3.0122615755052013,1,ECONOMY LIGHT,0,2.083333333333333, CDG,8.166666666666666,No layover,0.0,Morning,Evening,Friday,Weekday,7.121381685604504
9,AF,3.0948231761982217,1,ECONOMY LIGHT,0,2.083333333333333, CDG,7.916666666666667,No layover,0.0,Morning,Evening,Friday,Weekday,7.12988231381849
9,AF,2.4918270926325743,1,ECONOMY LIGHT,0,2.0, CDG,8.333333333333334,No layover,0.0,Morning,Afternoon,Friday,Weekday,7.393976686250706
9,SK,2.1972245773362196,0,SAS GO PRO,1,9.0,No layover,0.0,No layover,0.0,Afternoon,Afternoon,Friday,Weekday,7.578672187900459
9,SK,2.1972245773362196,0,SAS GO PRO,1,9.0,No layover,0.0,No layover,0.0,Afternoon,Afternoon,Friday,Weekday,7.578672187900459
1,S4,2.9746788643561586,2,BASIC,1,3.9166666666666665, LIS,2.5, PDL,6.083333333333333,Morning,Evening,Saturday,Weekend,6.047963021013245
1,S4,2.9746788643561586,2,BASIC,1,3.9166666666666665, LIS,2.5, PDL,6.083333333333333,Morning,Evening,Saturday,Weekend,6.047963021013245
1,S4,3.4631283393926457,2,BASIC,1,3.9166666666666665, LIS,2.5, PDL,6.083333333333333,Afternoon,Evening,Saturday,Weekend,6.047963021013245
1,S4,3.4631283393926457,2,BASIC,1,3.9166666666666665, LIS,2.5, PDL,6.083333333333333,Afternoon,Evening,Saturday,Weekend,6.047963021013245
1,S4,3.606403232289698,2,BASIC,1,3.8333333333333335, LIS,2.5, PDL,6.083333333333333,Afternoon,Evening,Saturday,Weekend,6.047963021013245
1,S4,3.606403232289698,2,BASIC,1,3.8333333333333335, LIS,2.5, PDL,6.083333333333333,Afternoon,Evening,Saturday,Weekend,6.047963021013245
1,S4,3.606403232289698,2,BASIC,1,3.8333333333333335, LIS,2.5, PDL,6.083333333333333,Afternoon,Evening,Saturday,Weekend,6.047963021013245
1,S4,3.774674814276923,2,BASIC,1,3.9166666666666665, LIS,2.5, PDL,6.083333333333333,Morning,Evening,Saturday,Weekend,6.047963021013245
9,TP,2.5902671654458267,1,DISCOUNT,0,3.8333333333333335, LIS,8.0,No layover,0.0,Afternoon,Evening,Saturday,Weekend,6.0736894873636516
9,TP,2.9998902837026544,1,DISCOUNT,0,3.9166666666666665, LIS,8.0,No layover,0.0,Morning,Evening,Saturday,Weekend,6.0736894873636516
9,TP,3.478672693830446,1,DISCOUNT,0,3.9166666666666665, LIS,8.0,No layover,0.0,Afternoon,Evening,Saturday,Weekend,6.086001700931971
9,AY,2.4709204078132605,1,ECONOMY LIGHT,0,1.5, HEL,8.75,No layover,0.0,Afternoon,Evening,Saturday,Weekend,6.167306825304179
9,AY,2.538973871058276,1,ECONOMY LIGHT,0,1.5, HEL,8.75,No layover,0.0,Afternoon,Evening,Saturday,Weekend,6.167306825304179
9,AY,2.793208009442517,1,ECONOMY LIGHT,0,1.5, HEL,8.75,No layover,0.0,Morning,Evening,Saturday,Weekend,6.167306825304179
9,FI,2.9575110607337933,1,ECONOMY LIGHT,0,3.25, KEF,6.166666666666667,No layover,0.0,Evening,Morning,Saturday,Weekend,6.1775913547429155
9,FI,3.218875824868201,1,ECONOMY LIGHT,0,3.25, KEF,6.166666666666667,No layover,0.0,Afternoon,Morning,Saturday,Weekend,6.180368558600469
9,FI,3.280284452996844,1,ECONOMY LIGHT,0,3.25, KEF,6.166666666666667,No layover,0.0,Evening,Evening,Saturday,Weekend,6.180368558600469
4,IB,3.4094961844768505,1,BASIC,0,3.0, BCN,8.916666666666666,No layover,0.0,Evening,Evening,Saturday,Weekend,6.1968513768329325
9,IB,2.4709204078132605,1,BASIC,0,1.5, HEL,8.75,No layover,0.0,Afternoon,Evening,Saturday,Weekend,6.198275443801294
9,IB,2.538973871058276,1,BASIC,0,1.5, HEL,8.75,No layover,0.0,Afternoon,Evening,Saturday,Weekend,6.198275443801294
9,FI,2.8810693652338513,1,ECONOMY LIGHT,0,3.333333333333333, KEF,6.166666666666667,No layover,0.0,Morning,Evening,Saturday,Weekend,6.212265356343714
9,FI,2.412933150162911,1,ECONOMY LIGHT,0,3.333333333333333, KEF,6.166666666666667,No layover,0.0,Afternoon,Evening,Saturday,Weekend,6.311426231602205
9,FI,2.4277482359480516,1,ECONOMY LIGHT,0,3.25, KEF,6.333333333333333,No layover,0.0,Afternoon,Evening,Saturday,Weekend,6.311426231602205
9,FI,2.6508917872622613,1,ECONOMY LIGHT,0,3.333333333333333, KEF,6.333333333333333,No layover,0.0,Afternoon,Evening,Saturday,Weekend,6.311426231602205
9,FI,3.036554268074246,1,ECONOMY LIGHT,0,3.333333333333333, KEF,6.333333333333333,No layover,0.0,Morning,Evening,Saturday,Weekend,6.311426231602205
9,IB,2.6026896854443837,1,BASIC,0,3.4166666666666665, MAD,8.583333333333334,No layover,0.0,Morning,Evening,Saturday,Weekend,6.3556735387007945
2,LO,3.2708355637989115,1,ECONOMY NO BAG,0,1.4166666666666667, WAW,9.333333333333334,No layover,0.0,Evening,Afternoon,Saturday,Weekend,6.4450211626834
9,AY,2.5902671654458267,1,ECONOMY LIGHT,0,2.083333333333333, LGW,8.0,No layover,0.0,Morning,Evening,Saturday,Weekend,6.469126278095539
7,AY,2.4350742760401247,1,ECONOMY LIGHT,0,2.083333333333333, LHR,7.833333333333333,No layover,0.0,Morning,Afternoon,Saturday,Weekend,6.486404661643749
8,AY,2.545531271604435,1,ECONOMY LIGHT,0,2.083333333333333, LHR,7.833333333333333,No layover,0.0,Morning,Afternoon,Saturday,Weekend,6.486404661643749
9,AY,2.6741486494265287,1,ECONOMY LIGHT,0,2.083333333333333, LHR,7.916666666666667,No layover,0.0,Morning,Evening,Saturday,Weekend,6.486404661643749
9,AY,2.793208009442517,1,ECONOMY LIGHT,0,2.083333333333333, LHR,8.0,No layover,0.0,Morning,Evening,Saturday,Weekend,6.486404661643749
1,AY,2.842969519001581,1,ECONOMY LIGHT,0,2.083333333333333, LHR,7.833333333333333,No layover,0.0,Morning,Evening,Saturday,Weekend,6.486404661643749
7,IB,3.1172121710917,1,BASIC,0,3.1666666666666665, MAD,8.0,No layover,0.0,Evening,Afternoon,Saturday,Weekend,6.499411030123129
3,UX,2.8763855159214247,2,STANDARD,1,1.4166666666666667, AMS,2.6666666666666665, MAD,8.25,Morning,Afternoon,Saturday,Weekend,6.570882962339584
3,UX,2.8763855159214247,2,STANDARD,1,1.4166666666666667, AMS,2.583333333333333, MAD,8.25,Morning,Afternoon,Saturday,Weekend,6.570882962339584
9,TK,2.899588413001089,1,RESTRICTED,2,3.4166666666666665, IST,10.75,No layover,0.0,Morning,Evening,Saturday,Weekend,6.635237643050128
9,AZ,2.922265121672118,2,ECONOMY FLEX,1,2.083333333333333, CDG,2.083333333333333, FCO,9.75,Morning,Evening,Saturday,Weekend,6.967438281143311
9,AC,2.7069384722495196,1,BASIC,0,7.583333333333333, YUL,1.8166666666666669,No layover,0.0,Afternoon,Evening,Saturday,Weekend,7.010726943606016
9,UA,2.7069384722495196,1,BASIC ECONOMY,0,7.583333333333333, YUL,1.8166666666666669,No layover,0.0,Afternoon,Evening,Saturday,Weekend,7.010726943606016
9,UA,2.5520459526256287,1,BASIC ECONOMY,0,1.8333333333333333, ZRH,9.166666666666666,No layover,0.0,Morning,Afternoon,Saturday,Weekend,7.013330771530775
9,UA,2.498699971920336,1,BASIC ECONOMY,0,1.5833333333333337, BRU,8.416666666666666,No layover,0.0,Morning,Afternoon,Saturday,Weekend,7.014122287955589
9,AC,2.77050321574876,1,BASIC,0,8.25, YYZ,1.8833333333333333,No layover,0.0,Afternoon,Evening,Saturday,Weekend,7.0155598056105735
7,UA,2.77050321574876,1,BASIC ECONOMY,0,8.25, YYZ,1.8833333333333333,No layover,0.0,Afternoon,Evening,Saturday,Weekend,7.0155598056105735
9,UA,2.4203681286504293,1,BASIC ECONOMY,0,1.5, FRA,8.916666666666666,No layover,0.0,Afternoon,Evening,Saturday,Weekend,7.016259846923648
9,UA,2.571339155560308,1,BASIC ECONOMY,0,1.5, FRA,8.5,No layover,0.0,Morning,Afternoon,Saturday,Weekend,7.016259846923648
9,UA,2.6390573296152584,1,BASIC ECONOMY,0,1.5, FRA,8.916666666666666,No layover,0.0,Afternoon,Evening,Saturday,Weekend,7.016259846923648
9,UA,2.9831534913471307,1,BASIC ECONOMY,0,1.5, FRA,8.916666666666666,No layover,0.0,Morning,Evening,Saturday,Weekend,7.016259846923648
9,OS,2.782951509275328,1,ECONOMY LIGHT,0,1.6666666666666663, VIE,8.0,No layover,0.0,Morning,Evening,Saturday,Weekend,7.028919259464637
9,OS,2.7880929087757464,1,ECONOMY LIGHT,0,1.6666666666666663, VIE,9.166666666666666,No layover,0.0,Morning,Evening,Saturday,Weekend,7.028919259464637
9,OS,2.9444389791664403,1,ECONOMY LIGHT,0,1.6666666666666663, VIE,8.0,No layover,0.0,Morning,Evening,Saturday,Weekend,7.028919259464637
9,OS,2.948815353766239,1,ECONOMY LIGHT,0,1.6666666666666663, VIE,9.166666666666666,No layover,0.0,Morning,Evening,Saturday,Weekend,7.028919259464637
9,LX,2.5520459526256287,1,ECONOMY LIGHT,0,1.8333333333333333, ZRH,9.166666666666666,No layover,0.0,Morning,Afternoon,Saturday,Weekend,7.028954694383982
9,LH,2.4849066497880004,1,ECONOMY LIGHT,0,1.5833333333333337, MUC,8.916666666666666,No layover,0.0,Morning,Afternoon,Saturday,Weekend,7.029273552167256
9,LH,2.6855773452501515,1,ECONOMY LIGHT,0,1.5833333333333337, MUC,8.916666666666666,No layover,0.0,Morning,Afternoon,Saturday,Weekend,7.029273552167256
4,LH,2.719100037288795,1,ECONOMY LIGHT,0,1.5833333333333337, MUC,8.0,No layover,0.0,Afternoon,Evening,Saturday,Weekend,7.029273552167256
9,SN,2.498699971920336,1,ECONOMY LIGHT,0,1.5833333333333337, BRU,8.416666666666666,No layover,0.0,Morning,Afternoon,Saturday,Weekend,7.029733945103044
9,LH,2.5520459526256287,1,ECONOMY LIGHT,0,1.5, FRA,8.5,No layover,0.0,Morning,Afternoon,Saturday,Weekend,7.031838427187
9,LH,2.6390573296152584,1,ECONOMY LIGHT,0,1.5, FRA,8.0,No layover,0.0,Afternoon,Evening,Saturday,Weekend,7.031838427187
9,LH,2.6390573296152584,1,ECONOMY LIGHT,0,1.5, FRA,10.0,No layover,0.0,Afternoon,Evening,Saturday,Weekend,7.031838427187
9,LH,2.644992065135073,1,ECONOMY LIGHT,0,1.5, FRA,8.916666666666666,No layover,0.0,Afternoon,Evening,Saturday,Weekend,7.031838427187
9,LH,2.803360380906535,1,ECONOMY LIGHT,0,1.5, FRA,7.583333333333333,No layover,0.0,Afternoon,Evening,Saturday,Weekend,7.031838427187
4,LH,2.7880929087757464,1,ECONOMY LIGHT,0,1.5, FRA,8.0,No layover,0.0,Morning,Evening,Saturday,Weekend,7.031838427187
9,VS,2.178532444324067,0,ECONOMY LIGHT,0,8.833333333333334,No layover,0.0,No layover,0.0,Afternoon,Afternoon,Saturday,Weekend,7.094616515818124
4,LH,2.477937980471907,1,ECONOMY SAVER,1,1.5833333333333337, MUC,8.0,No layover,0.0,Afternoon,Evening,Saturday,Weekend,7.101025018444484
9,AF,2.3513752571634776,1,ECONOMY LIGHT,0,1.4166666666666667, AMS,8.083333333333334,No layover,0.0,Afternoon,Evening,Saturday,Weekend,7.1173758049638725
9,AF,2.3902906734131513,1,ECONOMY LIGHT,0,1.4166666666666667, AMS,8.25,No layover,0.0,Morning,Afternoon,Saturday,Weekend,7.1173758049638725
9,AF,2.4849066497880004,1,ECONOMY LIGHT,0,1.4166666666666667, AMS,8.0,No layover,0.0,Morning,Afternoon,Saturday,Weekend,7.1173758049638725
9,AF,2.5902671654458267,1,ECONOMY LIGHT,0,1.4166666666666667, AMS,8.25,No layover,0.0,Morning,Afternoon,Saturday,Weekend,7.1173758049638725
9,AF,2.5902671654458267,1,ECONOMY LIGHT,0,1.4166666666666667, AMS,8.083333333333334,No layover,0.0,Morning,Evening,Saturday,Weekend,7.1173758049638725
9,AF,2.7354491752903245,1,ECONOMY LIGHT,0,1.4166666666666667, AMS,8.0,No layover,0.0,Morning,Afternoon,Saturday,Weekend,7.1173758049638725
9,AF,2.7568403652716422,1,ECONOMY LIGHT,0,1.4166666666666667, AMS,8.083333333333334,No layover,0.0,Morning,Evening,Saturday,Weekend,7.1173758049638725
9,AF,2.519039656157459,1,ECONOMY LIGHT,0,2.083333333333333, CDG,8.25,No layover,0.0,Morning,Afternoon,Saturday,Weekend,7.121381685604504
9,AF,2.532373187026924,1,ECONOMY LIGHT,0,2.0, CDG,7.916666666666667,No layover,0.0,Afternoon,Evening,Saturday,Weekend,7.121381685604504
9,AF,2.545531271604435,1,ECONOMY LIGHT,0,2.0, CDG,8.333333333333334,No layover,0.0,Afternoon,Evening,Saturday,Weekend,7.121381685604504
9,AF,2.6798793241355137,1,ECONOMY LIGHT,0,2.0, CDG,8.166666666666666,No layover,0.0,Afternoon,Evening,Saturday,Weekend,7.121381685604504
9,AF,2.7135903814778253,1,ECONOMY LIGHT,0,2.0, CDG,8.333333333333334,No layover,0.0,Morning,Evening,Saturday,Weekend,7.121381685604504
9,AF,2.793208009442517,1,ECONOMY LIGHT,0,2.0, CDG,7.916666666666667,No layover,0.0,Afternoon,Evening,Saturday,Weekend,7.121381685604504
9,AF,2.8282993292537872,1,ECONOMY LIGHT,0,2.0, CDG,8.166666666666666,No layover,0.0,Morning,Evening,Saturday,Weekend,7.121381685604504
9,AF,2.917770732084279,1,ECONOMY LIGHT,0,2.083333333333333, CDG,8.333333333333334,No layover,0.0,Morning,Evening,Saturday,Weekend,7.121381685604504
9,AF,2.9267394020670396,1,ECONOMY LIGHT,0,2.0, CDG,7.916666666666667,No layover,0.0,Morning,Evening,Saturday,Weekend,7.121381685604504
9,AF,2.4918270926325743,1,ECONOMY LIGHT,0,2.0, CDG,8.333333333333334,No layover,0.0,Morning,Afternoon,Saturday,Weekend,7.393976686250706
9,SK,2.1972245773362196,0,SAS GO PRO,1,9.0,No layover,0.0,No layover,0.0,Afternoon,Afternoon,Saturday,Weekend,7.578672187900459
9,SK,2.1972245773362196,0,SAS GO PRO,1,9.0,No layover,0.0,No layover,0.0,Afternoon,Afternoon,Saturday,Weekend,7.578672187900459
1,S4,2.9746788643561586,2,BASIC,1,3.9166666666666665, LIS,2.5, PDL,6.083333333333333,Morning,Evening,Sunday,Weekend,6.047963021013245
1,S4,3.606403232289698,2,BASIC,1,3.8333333333333335, LIS,2.5, PDL,6.083333333333333,Afternoon,Evening,Sunday,Weekend,6.047963021013245
1,S4,3.606403232289698,2,BASIC,1,3.8333333333333335, LIS,2.5, PDL,6.083333333333333,Afternoon,Evening,Sunday,Weekend,6.047963021013245
1,S4,3.606403232289698,2,BASIC,1,3.8333333333333335, LIS,2.5, PDL,6.083333333333333,Afternoon,Evening,Sunday,Weekend,6.047963021013245
1,S4,3.606403232289698,2,BASIC,1,3.8333333333333335, LIS,2.5, PDL,6.083333333333333,Afternoon,Evening,Sunday,Weekend,6.047963021013245
1,S4,3.774674814276923,2,BASIC,1,3.9166666666666665, LIS,2.5, PDL,6.083333333333333,Morning,Evening,Sunday,Weekend,6.047963021013245
1,S4,3.774674814276923,2,BASIC,1,3.9166666666666665, LIS,2.5, PDL,6.083333333333333,Morning,Evening,Sunday,Weekend,6.047963021013245
9,TP,2.5902671654458267,1,DISCOUNT,0,3.8333333333333335, LIS,8.0,No layover,0.0,Afternoon,Evening,Sunday,Weekend,6.0736894873636516
7,TP,2.9998902837026544,1,DISCOUNT,0,3.9166666666666665, LIS,8.0,No layover,0.0,Morning,Evening,Sunday,Weekend,6.0736894873636516
9,AY,2.4709204078132605,1,ECONOMY LIGHT,0,1.5, HEL,8.75,No layover,0.0,Afternoon,Evening,Sunday,Weekend,6.167306825304179
9,AY,2.538973871058276,1,ECONOMY LIGHT,0,1.5, HEL,8.75,No layover,0.0,Afternoon,Evening,Sunday,Weekend,6.167306825304179
9,AY,2.793208009442517,1,ECONOMY LIGHT,0,1.5, HEL,8.75,No layover,0.0,Morning,Evening,Sunday,Weekend,6.167306825304179
9,AY,3.3141860046725258,1,ECONOMY LIGHT,0,1.5, HEL,8.75,No layover,0.0,Evening,Evening,Sunday,Weekend,6.167306825304179
1,AY,2.4203681286504293,1,ECONOMY LIGHT,0,2.0, LHR,7.833333333333333,No layover,0.0,Afternoon,Evening,Sunday,Weekend,6.167851864413745
9,FI,2.9575110607337933,1,ECONOMY LIGHT,0,3.25, KEF,6.166666666666667,No layover,0.0,Evening,Morning,Sunday,Weekend,6.1775913547429155
9,FI,3.218875824868201,1,ECONOMY LIGHT,0,3.25, KEF,6.166666666666667,No layover,0.0,Afternoon,Morning,Sunday,Weekend,6.180368558600469
4,IB,3.3984157387002787,1,BASIC,0,3.0, BCN,8.916666666666666,No layover,0.0,Evening,Evening,Sunday,Weekend,6.1968513768329325
9,IB,2.4709204078132605,1,BASIC,0,1.5, HEL,8.75,No layover,0.0,Afternoon,Evening,Sunday,Weekend,6.198275443801294
9,IB,3.212186836717404,1,BASIC,0,3.1666666666666665, MAD,8.25,No layover,0.0,Evening,Afternoon,Sunday,Weekend,6.204618366792824
9,FI,2.412933150162911,1,ECONOMY LIGHT,0,3.333333333333333, KEF,6.166666666666667,No layover,0.0,Afternoon,Evening,Sunday,Weekend,6.280077436215495
9,FI,2.4277482359480516,1,ECONOMY LIGHT,0,3.25, KEF,6.333333333333333,No layover,0.0,Afternoon,Evening,Sunday,Weekend,6.280077436215495
9,FI,2.6508917872622613,1,ECONOMY LIGHT,0,3.333333333333333, KEF,6.333333333333333,No layover,0.0,Afternoon,Evening,Sunday,Weekend,6.280077436215495
4,LO,3.2516656476911914,1,ECONOMY NO BAG,0,1.4166666666666667, WAW,9.333333333333334,No layover,0.0,Evening,Afternoon,Sunday,Weekend,6.309117958055747
6,AY,2.5964977151964628,1,ECONOMY LIGHT,0,2.083333333333333, LGW,8.0,No layover,0.0,Morning,Evening,Sunday,Weekend,6.320624399006072
6,AY,2.4423470353692043,1,ECONOMY LIGHT,0,2.083333333333333, LHR,7.833333333333333,No layover,0.0,Morning,Afternoon,Sunday,Weekend,6.340641450869357
6,AY,2.798297078949988,1,ECONOMY LIGHT,0,2.083333333333333, LHR,8.0,No layover,0.0,Morning,Evening,Sunday,Weekend,6.340641450869357
1,AY,2.4495672833426916,1,ECONOMY LIGHT,0,2.0, LHR,7.916666666666667,No layover,0.0,Afternoon,Evening,Sunday,Weekend,6.340641450869357
1,AY,2.6567569067146595,1,ECONOMY LIGHT,0,2.0, LHR,7.833333333333333,No layover,0.0,Afternoon,Evening,Sunday,Weekend,6.340641450869357
1,AY,2.5520459526256287,1,ECONOMY LIGHT,0,2.083333333333333, LHR,7.833333333333333,No layover,0.0,Morning,Afternoon,Sunday,Weekend,6.340641450869357
1,AY,2.6798793241355137,1,ECONOMY LIGHT,0,2.083333333333333, LHR,7.916666666666667,No layover,0.0,Morning,Evening,Sunday,Weekend,6.340641450869357
1,AY,2.847812143477369,1,ECONOMY LIGHT,0,2.083333333333333, LHR,7.833333333333333,No layover,0.0,Morning,Evening,Sunday,Weekend,6.340641450869357
2,AY,2.5964977151964628,1,ECONOMY LIGHT,0,2.0, LHR,8.0,No layover,0.0,Afternoon,Evening,Sunday,Weekend,6.340641450869357
9,LO,3.414990703794491,1,ECONOMY NO BAG,0,1.4166666666666667, WAW,9.5,No layover,0.0,Evening,Evening,Sunday,Weekend,6.4450211626834
4,IB,2.8810693652338513,1,BASIC,0,3.0, BCN,8.916666666666666,No layover,0.0,Morning,Evening,Sunday,Weekend,6.495945083314132
4,LO,2.5964977151964628,1,ECONOMY STANDARD,1,1.3333333333333333, WAW,9.5,No layover,0.0,Afternoon,Evening,Sunday,Weekend,6.612793439877455
9,TK,3.131864447878571,1,RESTRICTED,2,3.25, IST,10.75,No layover,0.0,Evening,Afternoon,Sunday,Weekend,6.635237643050128
9,TK,3.3292238820370663,1,RESTRICTED,2,3.25, IST,10.75,No layover,0.0,Evening,Evening,Sunday,Weekend,6.635237643050128
9,UX,2.8763855159214247,2,STANDARD,1,1.4166666666666667, AMS,2.6666666666666665, MAD,8.25,Morning,Afternoon,Sunday,Weekend,6.726233402358747
9,UX,2.8763855159214247,2,STANDARD,1,1.4166666666666667, AMS,2.583333333333333, MAD,8.25,Morning,Afternoon,Sunday,Weekend,6.726233402358747
9,AZ,2.922265121672118,2,ECONOMY FLEX,1,2.083333333333333, CDG,2.083333333333333, FCO,9.75,Morning,Evening,Sunday,Weekend,6.967438281143311
9,UA,2.498699971920336,1,BASIC ECONOMY,0,1.5833333333333337, BRU,8.416666666666666,No layover,0.0,Morning,Afternoon,Sunday,Weekend,7.014122287955589
9,AC,2.77050321574876,1,BASIC,0,8.25, YYZ,1.8833333333333333,No layover,0.0,Afternoon,Evening,Sunday,Weekend,7.0155598056105735
9,UA,2.77050321574876,1,BASIC ECONOMY,0,8.25, YYZ,1.8833333333333333,No layover,0.0,Afternoon,Evening,Sunday,Weekend,7.0155598056105735
9,UA,2.4203681286504293,1,BASIC ECONOMY,0,1.5, FRA,8.916666666666666,No layover,0.0,Afternoon,Evening,Sunday,Weekend,7.016259846923648
9,UA,2.571339155560308,1,BASIC ECONOMY,0,1.5, FRA,8.5,No layover,0.0,Morning,Afternoon,Sunday,Weekend,7.016259846923648
9,UA,2.6390573296152584,1,BASIC ECONOMY,0,1.5, FRA,8.916666666666666,No layover,0.0,Afternoon,Evening,Sunday,Weekend,7.016259846923648
9,UA,2.798297078949988,1,BASIC ECONOMY,0,1.5, FRA,8.916666666666666,No layover,0.0,Morning,Evening,Sunday,Weekend,7.016259846923648
9,UA,2.9831534913471307,1,BASIC ECONOMY,0,1.5, FRA,8.916666666666666,No layover,0.0,Morning,Evening,Sunday,Weekend,7.016259846923648
9,OS,2.782951509275328,1,ECONOMY LIGHT,0,1.6666666666666663, VIE,8.0,No layover,0.0,Morning,Evening,Sunday,Weekend,7.028919259464637
